Starting concept;Starting concept ID;Starting concept ST;Relationships1;LinkAB 1;LinkAB 2;LinkAB 3;Middle concept;Middle concept ID;Middle concept ST;Middle concept connections;Relationships2;LinkBC 1;LinkBC 2;LinkBC 3;End concept;End concept ID;End concept ST;Path score;Source DB AB;Source score AB;SourceNames AB;All AB Source IDs;Source DB BC;Source score BC;SourceNames BC;All BC Source IDs
bifidobacterium breve;3783285;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8216508"")";;;arabinose;985433;['Chemical Viewed Structurally', 'Carbohydrate'];1189;is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18180286"")";;;intestines;649446;['Body Part, Organ, or Organ Component'];2,0;Euretos, Pubmed;4;Archives of microbiology;8216508;Euretos;4;Infection and immunity;18180286
bifidobacterium breve;3783285;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17007436"")";;;glucose;2710917;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance', 'Biologically Active Substance'];27888;augments, disrupts, is location of, does not affect, produces, affects, is not location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21350313"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23393692"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22477368"")";intestines;649446;['Body Part, Organ, or Organ Component'];2,0;Euretos, Pubmed;4;Folia microbiologica;17007436;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4;Journal of pharmacological sciences, Advances in experimental medicine and biology, The International journal of angiology : official publication of the International College of Angiology, Inc, The American journal of digestive diseases, Phytotherapy research : PTR, The Journal of clinical endocrinology and metabolism, Archives of biochemistry and biophysics, The Journal of physiology;21350313, 23393692, 22477368, 141206, 10479762, 400736, 13650652, 5942817
bifidobacterium bifidum;3783210;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19735715"")";;;galactose;853151;['Chemical Viewed Structurally', 'Carbohydrate', 'Biologically Active Substance'];4720;is location of, disrupts, affects, is part of;"=HYPERLINK(""http://www.hmdb.ca/metabolites/hmdb03449"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/400743"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/406591"")";intestines;649446;['Body Part, Organ, or Organ Component'];2,0;Euretos, Pubmed;4;Experimental gerontology;19735715;HMDB, Euretos, Euretos, Euretos;6, 4, 4, 4;HMDB v3.6, Journal of medicine, Pediatric research, Acta histochemica;Not available, 400743, 406591, 4953680
bifidobacterium bifidum;3783210;['Bacterium'];is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19735715"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3965407"")";;lipoteichoic acid;826298;['Chemical Viewed Structurally', 'Carbohydrate', 'Lipid'];1628;augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22423982"")";;;intestines;649446;['Body Part, Organ, or Organ Component'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Experimental gerontology, Infection and immunity;19735715, 3965407;Euretos;4;Journal of inflammation (London, England);22423982
bifidobacterium bifidum;3783210;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/718964"")";;;uridine diphosphate glucose;428722;['Chemical Viewed Structurally', 'Nucleic Acid, Nucleoside, or Nucleotide', 'Carbohydrate', 'Biologically Active Substance'];1522;is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1386480"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8089725"")";;intestines;649446;['Body Part, Organ, or Organ Component'];2,0;Euretos, Pubmed;4;Biochimica et biophysica acta;718964;Euretos, Euretos;4, 4;Toxicology and applied pharmacology, The Journal of nutrition;1386480, 8089725
bifidobacterium bifidum;3783210;['Bacterium'];interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7481531"")";;;mucous glycoprotein, gastric;2153416;['Amino Acid, Peptide, or Protein', 'Carbohydrate'];118;is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7481531"")";;;intestines;649446;['Body Part, Organ, or Organ Component'];2,0;Euretos, Pubmed;4;Scandinavian journal of gastroenterology;7481531;Euretos;4;Scandinavian journal of gastroenterology;7481531
bifidobacterium animalis;3674721;['Bacterium'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17007436"")";;;glucose;2710917;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance', 'Biologically Active Substance'];27888;augments, disrupts, is location of, does not affect, produces, affects, is not location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21350313"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23393692"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22477368"")";intestines;649446;['Body Part, Organ, or Organ Component'];2,0;Euretos, Euretos, Pubmed;4;Folia microbiologica;17007436;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4;Journal of pharmacological sciences, Advances in experimental medicine and biology, The International journal of angiology : official publication of the International College of Angiology, Inc, The American journal of digestive diseases, Phytotherapy research : PTR, The Journal of clinical endocrinology and metabolism, Archives of biochemistry and biophysics, The Journal of physiology;21350313, 23393692, 22477368, 141206, 10479762, 400736, 13650652, 5942817
clostridium tetani;330973;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14931885"")";;;streptomycin;778674;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];3672;is location of, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18915933"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14843865"")";;intestines;649446;['Body Part, Organ, or Organ Component'];2,0;Euretos, Pubmed;4;Vojnosanitetski pregled;14931885;Euretos, Euretos;4, 4;Surgery, gynecology & obstetrics, Il Policlinico. Sezione pratica;18915933, 14843865
proteus mirabilis;943113;['Bacterium', 'Species'];interacts with, does not inhibit, inhibits, is location of;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1115959"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL983108"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL3052517"")";streptomycin;778674;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];3672;does not treat;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13420118"")";;;colitis;2107244;['Finding', 'Disease or Syndrome'];13,0;Euretos, Chembl, Chembl, Chembl, Chembl, Chembl, Chembl, Pubmed, Pubmed, Pubmed, Pubmed;curated database, curated database, curated database, 4, 4, 4, 4;chemblactivities, chemblactivities, chemblactivities, Journal of natural products, Chemical & pharmaceutical bulletin, Journal of natural products, Molecular & general genetics : MGG;Not available, Not available, Not available, 20112996, 20118573, 12762812, 5713665;Euretos;4;Problemy tuberkuleza;13420118
clostridium septicum;594669;['Bacterium', 'Species'];inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1284890"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18955526"")";;neomycin;953056;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];3343;treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/10833484"")";;;colitis;2107244;['Finding', 'Disease or Syndrome'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Antimicrobial agents and chemotherapy;Not available, 18955526;Euretos;4;Gastroenterology;10833484
clostridium septicum;594669;['Bacterium', 'Species'];interacts with, inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1675516"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1285150"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18625771"")";clindamycin;2336008;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];2202;affects, is associated with, causes, predisposes, prevents, indicates;"=HYPERLINK(""http://ctdbase.org/detail.go?type=chem&acc=D002981"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/717956"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1202637"")";colitis;2107244;['Finding', 'Disease or Syndrome'];13,0;Chembl, Chembl, Chembl, Chembl, Pubmed, Pubmed;curated database, curated database, 4, 4;chemblactivities, chemblactivities, Antimicrobial agents and chemotherapy, Antimicrobial agents and chemotherapy;Not available, Not available, 18625771, 18955522;CTD, Euretos, Euretos, Euretos, Euretos, Euretos;curated database, 4, 4, 4, 4, 4, 4;Comparative Toxicogenomics Database, Annals of internal medicine, Southern medical journal, Gastroenterology, British medical journal, The Journal of infectious diseases, JAMA;Not available, 717956, 1202637, 759263, 1093609, 1127264, 4739402
bacteroides caccae;4678901;['Bacterium'];inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1283019"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18955526"")";;neomycin;953056;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];3343;treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/10833484"")";;;colitis;2107244;['Finding', 'Disease or Syndrome'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Antimicrobial agents and chemotherapy;Not available, 18955526;Euretos;4;Gastroenterology;10833484
bacteroides caccae;4678901;['Bacterium'];inhibits, interacts with;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL936972"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL936962"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17283189"")";clindamycin;2336008;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];2202;affects, is associated with, causes, predisposes, prevents, indicates;"=HYPERLINK(""http://ctdbase.org/detail.go?type=chem&acc=D002981"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/717956"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1202637"")";colitis;2107244;['Finding', 'Disease or Syndrome'];13,0;Chembl, Chembl, Chembl, Chembl, Pubmed;curated database, curated database, 4;chemblactivities, chemblactivities, Antimicrobial agents and chemotherapy;Not available, Not available, 17283189;CTD, Euretos, Euretos, Euretos, Euretos, Euretos;curated database, 4, 4, 4, 4, 4, 4;Comparative Toxicogenomics Database, Annals of internal medicine, Southern medical journal, Gastroenterology, British medical journal, The Journal of infectious diseases, JAMA;Not available, 717956, 1202637, 759263, 1093609, 1127264, 4739402
bacteroides ovatus;4678856;['Bacterium'];inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1282872"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18955526"")";;neomycin;953056;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];3343;treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/10833484"")";;;colitis;2107244;['Finding', 'Disease or Syndrome'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Antimicrobial agents and chemotherapy;Not available, 18955526;Euretos;4;Gastroenterology;10833484
bacteroides ovatus;4678856;['Bacterium'];is location of, interacts with, inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL936968"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL936958"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17283189"")";clindamycin;2336008;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];2202;affects, is associated with, causes, predisposes, prevents, indicates;"=HYPERLINK(""http://ctdbase.org/detail.go?type=chem&acc=D002981"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/717956"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1202637"")";colitis;2107244;['Finding', 'Disease or Syndrome'];13,0;Euretos, Chembl, Chembl, Chembl, Chembl, Pubmed, Pubmed;curated database, curated database, 4, 4;chemblactivities, chemblactivities, Antimicrobial agents and chemotherapy, Journal of bacteriology;Not available, Not available, 17283189, 6725207;CTD, Euretos, Euretos, Euretos, Euretos, Euretos;curated database, 4, 4, 4, 4, 4, 4;Comparative Toxicogenomics Database, Annals of internal medicine, Southern medical journal, Gastroenterology, British medical journal, The Journal of infectious diseases, JAMA;Not available, 717956, 1202637, 759263, 1093609, 1127264, 4739402
parabacteroides merdae;4678781;['Bacterium'];inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1282868"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18955526"")";;neomycin;953056;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];3343;treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/10833484"")";;;colitis;2107244;['Finding', 'Disease or Syndrome'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Antimicrobial agents and chemotherapy;Not available, 18955526;Euretos;4;Gastroenterology;10833484
parabacteroides merdae;4678781;['Bacterium'];interacts with, inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1061765"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL936965"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17283189"")";clindamycin;2336008;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];2202;affects, is associated with, causes, predisposes, prevents, indicates;"=HYPERLINK(""http://ctdbase.org/detail.go?type=chem&acc=D002981"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/717956"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1202637"")";colitis;2107244;['Finding', 'Disease or Syndrome'];13,0;Chembl, Chembl, Chembl, Chembl, Pubmed, Pubmed;curated database, curated database, 4, 4;chemblactivities, chemblactivities, Antimicrobial agents and chemotherapy, Antimicrobial agents and chemotherapy;Not available, Not available, 17283189, 18070958;CTD, Euretos, Euretos, Euretos, Euretos, Euretos;curated database, 4, 4, 4, 4, 4, 4;Comparative Toxicogenomics Database, Annals of internal medicine, Southern medical journal, Gastroenterology, British medical journal, The Journal of infectious diseases, JAMA;Not available, 717956, 1202637, 759263, 1093609, 1127264, 4739402
bacteroides stercoris;4678707;['Bacterium'];inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1283023"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18955526"")";;neomycin;953056;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];3343;treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/10833484"")";;;colitis;2107244;['Finding', 'Disease or Syndrome'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Antimicrobial agents and chemotherapy;Not available, 18955526;Euretos;4;Gastroenterology;10833484
bacteroides stercoris;4678707;['Bacterium'];interacts with, inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1662661"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL936034"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19223615"")";clindamycin;2336008;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];2202;affects, is associated with, causes, predisposes, prevents, indicates;"=HYPERLINK(""http://ctdbase.org/detail.go?type=chem&acc=D002981"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/717956"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1202637"")";colitis;2107244;['Finding', 'Disease or Syndrome'];13,0;Chembl, Chembl, Chembl, Chembl, Pubmed, Pubmed;curated database, curated database, 4, 4;chemblactivities, chemblactivities, Antimicrobial agents and chemotherapy, Antimicrobial agents and chemotherapy;Not available, Not available, 19223615, 17283189;CTD, Euretos, Euretos, Euretos, Euretos, Euretos;curated database, 4, 4, 4, 4, 4, 4;Comparative Toxicogenomics Database, Annals of internal medicine, Southern medical journal, Gastroenterology, British medical journal, The Journal of infectious diseases, JAMA;Not available, 717956, 1202637, 759263, 1093609, 1127264, 4739402
prevotella oralis;4678677;['Bacterium'];interacts with, inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1660864"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1675714"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20585132"")";clindamycin;2336008;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];2202;affects, is associated with, causes, predisposes, prevents, indicates;"=HYPERLINK(""http://ctdbase.org/detail.go?type=chem&acc=D002981"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/717956"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1202637"")";colitis;2107244;['Finding', 'Disease or Syndrome'];13,0;Chembl, Chembl, Chembl, Chembl, Pubmed, Pubmed;curated database, curated database, 4, 4;chemblactivities, chemblactivities, Antimicrobial agents and chemotherapy, Antimicrobial agents and chemotherapy;Not available, Not available, 20585132, 19223615;CTD, Euretos, Euretos, Euretos, Euretos, Euretos;curated database, 4, 4, 4, 4, 4, 4;Comparative Toxicogenomics Database, Annals of internal medicine, Southern medical journal, Gastroenterology, British medical journal, The Journal of infectious diseases, JAMA;Not available, 717956, 1202637, 759263, 1093609, 1127264, 4739402
bacteroides vulgatus;4678591;['Bacterium'];is location of, interacts with, inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL936971"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL936961"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17283189"")";clindamycin;2336008;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];2202;affects, is associated with, causes, predisposes, prevents, indicates;"=HYPERLINK(""http://ctdbase.org/detail.go?type=chem&acc=D002981"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/717956"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1202637"")";colitis;2107244;['Finding', 'Disease or Syndrome'];13,0;Euretos, Chembl, Chembl, Chembl, Chembl, Pubmed, Pubmed;curated database, curated database, 4, 4;chemblactivities, chemblactivities, Antimicrobial agents and chemotherapy, Antimicrobial agents and chemotherapy;Not available, Not available, 17283189, 1622176;CTD, Euretos, Euretos, Euretos, Euretos, Euretos;curated database, 4, 4, 4, 4, 4, 4;Comparative Toxicogenomics Database, Annals of internal medicine, Southern medical journal, Gastroenterology, British medical journal, The Journal of infectious diseases, JAMA;Not available, 717956, 1202637, 759263, 1093609, 1127264, 4739402
bacteroides uniformis;4678570;['Bacterium'];inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1283025"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18955526"")";;neomycin;953056;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];3343;treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/10833484"")";;;colitis;2107244;['Finding', 'Disease or Syndrome'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Antimicrobial agents and chemotherapy;Not available, 18955526;Euretos;4;Gastroenterology;10833484
bacteroides uniformis;4678570;['Bacterium'];interacts with, is location of, inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1673762"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1673763"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18625771"")";clindamycin;2336008;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];2202;affects, is associated with, causes, predisposes, prevents, indicates;"=HYPERLINK(""http://ctdbase.org/detail.go?type=chem&acc=D002981"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/717956"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1202637"")";colitis;2107244;['Finding', 'Disease or Syndrome'];13,0;Euretos, Chembl, Chembl, Chembl, Chembl, Pubmed, Pubmed;curated database, curated database, 4, 4;chemblactivities, chemblactivities, Antimicrobial agents and chemotherapy, European journal of clinical microbiology & infectious diseases : official publication of the European Society of Clinical Microbiology;Not available, Not available, 18625771, 1396748;CTD, Euretos, Euretos, Euretos, Euretos, Euretos;curated database, 4, 4, 4, 4, 4, 4;Comparative Toxicogenomics Database, Annals of internal medicine, Southern medical journal, Gastroenterology, British medical journal, The Journal of infectious diseases, JAMA;Not available, 717956, 1202637, 759263, 1093609, 1127264, 4739402
collinsella aerofaciens;4676302;['Bacterium'];inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1285072"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18955526"")";;neomycin;953056;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];3343;treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/10833484"")";;;colitis;2107244;['Finding', 'Disease or Syndrome'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Antimicrobial agents and chemotherapy;Not available, 18955526;Euretos;4;Gastroenterology;10833484
collinsella aerofaciens;4676302;['Bacterium'];inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1265034"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20100877"")";;clindamycin;2336008;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];2202;affects, is associated with, causes, predisposes, prevents, indicates;"=HYPERLINK(""http://ctdbase.org/detail.go?type=chem&acc=D002981"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/717956"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1202637"")";colitis;2107244;['Finding', 'Disease or Syndrome'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Antimicrobial agents and chemotherapy;Not available, 20100877;CTD, Euretos, Euretos, Euretos, Euretos, Euretos;curated database, 4, 4, 4, 4, 4, 4;Comparative Toxicogenomics Database, Annals of internal medicine, Southern medical journal, Gastroenterology, British medical journal, The Journal of infectious diseases, JAMA;Not available, 717956, 1202637, 759263, 1093609, 1127264, 4739402
clostridium tetani;330973;['Bacterium', 'Species'];inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL660471"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6363698"")";;clindamycin;2336008;['Chemical Viewed Structurally', 'Carbohydrate', 'Antibiotic'];2202;affects, is associated with, causes, predisposes, prevents, indicates;"=HYPERLINK(""http://ctdbase.org/detail.go?type=chem&acc=D002981"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/717956"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1202637"")";colitis;2107244;['Finding', 'Disease or Syndrome'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Journal of medicinal chemistry;Not available, 6363698;CTD, Euretos, Euretos, Euretos, Euretos, Euretos;curated database, 4, 4, 4, 4, 4, 4;Comparative Toxicogenomics Database, Annals of internal medicine, Southern medical journal, Gastroenterology, British medical journal, The Journal of infectious diseases, JAMA;Not available, 717956, 1202637, 759263, 1093609, 1127264, 4739402
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4613972"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6278022"")";;endotoxins;325567;['Carbohydrate', 'Lipid', 'Hazardous or Poisonous Substance'];6917;causes, treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23794307"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7721244"")";;colitis;2107244;['Finding', 'Disease or Syndrome'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Medycyna doswiadczalna i mikrobiologia, Journal of immunology (Baltimore, Md. : 1950);4613972, 6278022;Euretos, Euretos;4, 4;The Turkish journal of gastroenterology : the official journal of Turkish Society of Gastroenterology, Hepato-gastroenterology;23794307, 7721244
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6995114"")";;;oligosaccharides;310004;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance'];5168;causes, disrupts, is associated with, affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25369019"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16484541"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20943955"")";colitis;2107244;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;European journal of biochemistry;6995114;Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4;PloS one, The Journal of nutrition, The Journal of nutrition, The British journal of nutrition;25369019, 16484541, 20943955, 12844378
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13830158"")";;;glucose;2710917;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance', 'Biologically Active Substance'];27888;disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/10716678"")";;;colitis;2107244;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;Comptes rendus hebdomadaires des seances de l'Academie des sciences;13830158;Euretos;4;Gut;10716678
bifidobacterium pseudolongum;4679329;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12100587"")";;;pectin;586570;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance'];2000;prevents, is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16927150"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3128101"")";;colitis;2107244;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;Letters in applied microbiology;12100587;Euretos, Euretos;4, 4;Digestive diseases and sciences, The American journal of clinical nutrition;16927150, 3128101
bifidobacterium pseudolongum;4679329;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12100587"")";;;glucose;2710917;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance', 'Biologically Active Substance'];27888;disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/10716678"")";;;colitis;2107244;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;Letters in applied microbiology;12100587;Euretos;4;Gut;10716678
