Starting concept;Starting concept ID;Starting concept ST;Relationships1;LinkAB 1;LinkAB 2;LinkAB 3;Middle concept;Middle concept ID;Middle concept ST;Middle concept connections;Relationships2;LinkBC 1;LinkBC 2;LinkBC 3;End concept;End concept ID;End concept ST;Path score;Source DB AB;Source score AB;SourceNames AB;All AB Source IDs;Source DB BC;Source score BC;SourceNames BC;All BC Source IDs
bacteroides vulgatus;4678591;['Bacterium'];is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9691430"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6718941"")";;lipopolysaccharides;23948;['Chemical Viewed Structurally', 'Lipid'];22458;augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11104835"")";;;intestinal motility;204816;['Organ or Tissue Function'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Acta microbiologica Polonica, Reviews of infectious diseases;9691430, 6718941;Euretos;4;European journal of pharmacology;11104835
megasphaera elsdenii;4676904;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11934285"")";;;fatty acids, volatile;835858;['Chemical Viewed Structurally', 'Lipid', 'Biologically Active Substance'];2009;affects, disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17187590"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4666551"")";;intestinal motility;204816;['Organ or Tissue Function'];2,0;Euretos, Pubmed;4;Biotechnology progress;11934285;Euretos, Euretos;4, 4;Neurogastroenterology and motility : the official journal of the European Gastrointestinal Motility Society, Nordisk veterinaermedicin;17187590, 4666551
megasphaera elsdenii;4676904;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/453682"")";;;endotoxins;325567;['Carbohydrate', 'Lipid', 'Hazardous or Poisonous Substance'];6917;disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9888659"")";;;intestinal motility;204816;['Organ or Tissue Function'];2,0;Euretos, Pubmed;4;American journal of veterinary research;453682;Euretos;4;Pancreas;9888659
bifidobacterium breve;3783285;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24342213"")";;;triglycerides;2197728;['Chemical Viewed Structurally', 'Lipid', 'Biologically Active Substance'];9539;disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11985978"")";;;intestinal motility;204816;['Organ or Tissue Function'];2,0;Euretos, Pubmed;4;Zhongguo dang dai er ke za zhi = Chinese journal of contemporary pediatrics;24342213;Euretos;4;Journal of gastrointestinal surgery : official journal of the Society for Surgery of the Alimentary Tract;11985978
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/323005"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/342599"")";;lipopolysaccharides;23948;['Chemical Viewed Structurally', 'Lipid'];22458;causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25520199"")";;;enteritis;1059970;['Disease or Syndrome'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;European journal of biochemistry, Journal of hygiene, epidemiology, microbiology, and immunology;323005, 342599;Euretos;4;Food & function;25520199
prevotella oralis;4678677;['Bacterium'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6929559"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19922"")";;lipopolysaccharides;23948;['Chemical Viewed Structurally', 'Lipid'];22458;causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25520199"")";;;enteritis;1059970;['Disease or Syndrome'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Scandinavian journal of dental research, Acta pathologica et microbiologica Scandinavica. Section B, Microbiology;6929559, 19922;Euretos;4;Food & function;25520199
bacteroides vulgatus;4678591;['Bacterium'];is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9691430"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6718941"")";;lipopolysaccharides;23948;['Chemical Viewed Structurally', 'Lipid'];22458;causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25520199"")";;;enteritis;1059970;['Disease or Syndrome'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Acta microbiologica Polonica, Reviews of infectious diseases;9691430, 6718941;Euretos;4;Food & function;25520199
megasphaera elsdenii;4676904;['Bacterium'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7056696"")";;;lipids;765765;['Chemical Viewed Structurally', 'Lipid'];18718;is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12822301"")";;;enteritis;1059970;['Disease or Syndrome'];2,0;Euretos, Pubmed;4;Journal of bacteriology;7056696;Euretos;4;Klinicheskaia laboratornaia diagnostika;12822301
clostridium tetani;330973;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20173213"")";;;lipids;765765;['Chemical Viewed Structurally', 'Lipid'];18718;is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12822301"")";;;enteritis;1059970;['Disease or Syndrome'];2,0;Euretos, Pubmed;4;Journal of lipid research;20173213;Euretos;4;Klinicheskaia laboratornaia diagnostika;12822301
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4613972"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6278022"")";;endotoxins;325567;['Carbohydrate', 'Lipid', 'Hazardous or Poisonous Substance'];6917;is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21186769"")";;;fatigue;1184784;['Finding', 'Sign or Symptom'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Medycyna doswiadczalna i mikrobiologia, Journal of immunology (Baltimore, Md. : 1950);4613972, 6278022;Euretos;4;Annals of agricultural and environmental medicine : AAEM;21186769
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/323005"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/342599"")";;lipopolysaccharides;23948;['Chemical Viewed Structurally', 'Lipid'];22458;causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23064079"")";;;fatigue;1184784;['Finding', 'Sign or Symptom'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;European journal of biochemistry, Journal of hygiene, epidemiology, microbiology, and immunology;323005, 342599;Euretos;4;Brain, behavior, and immunity;23064079
prevotella oralis;4678677;['Bacterium'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6929559"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19922"")";;lipopolysaccharides;23948;['Chemical Viewed Structurally', 'Lipid'];22458;causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23064079"")";;;fatigue;1184784;['Finding', 'Sign or Symptom'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Scandinavian journal of dental research, Acta pathologica et microbiologica Scandinavica. Section B, Microbiology;6929559, 19922;Euretos;4;Brain, behavior, and immunity;23064079
bacteroides vulgatus;4678591;['Bacterium'];is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9691430"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6718941"")";;lipopolysaccharides;23948;['Chemical Viewed Structurally', 'Lipid'];22458;causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23064079"")";;;fatigue;1184784;['Finding', 'Sign or Symptom'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Acta microbiologica Polonica, Reviews of infectious diseases;9691430, 6718941;Euretos;4;Brain, behavior, and immunity;23064079
megasphaera elsdenii;4676904;['Bacterium'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7056696"")";;;lipids;765765;['Chemical Viewed Structurally', 'Lipid'];18718;disrupts, causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3780709"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11589674"")";;fatigue;1184784;['Finding', 'Sign or Symptom'];2,0;Euretos, Pubmed;4;Journal of bacteriology;7056696;Euretos, Euretos;4, 4;European journal of applied physiology and occupational physiology, Clinical endocrinology;3780709, 11589674
megasphaera elsdenii;4676904;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4590915"")";;;phosphatidylserines;723988;['Lipid'];5042;disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23746562"")";;;fatigue;1184784;['Finding', 'Sign or Symptom'];2,0;Euretos, Pubmed;4;Biochimica et biophysica acta;4590915;Euretos;4;Nutrition research (New York, N.Y.);23746562
megasphaera elsdenii;4676904;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/453682"")";;;endotoxins;325567;['Carbohydrate', 'Lipid', 'Hazardous or Poisonous Substance'];6917;is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21186769"")";;;fatigue;1184784;['Finding', 'Sign or Symptom'];2,0;Euretos, Pubmed;4;American journal of veterinary research;453682;Euretos;4;Annals of agricultural and environmental medicine : AAEM;21186769
clostridium tetani;330973;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20173213"")";;;lipids;765765;['Chemical Viewed Structurally', 'Lipid'];18718;disrupts, causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3780709"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11589674"")";;fatigue;1184784;['Finding', 'Sign or Symptom'];2,0;Euretos, Pubmed;4;Journal of lipid research;20173213;Euretos, Euretos;4, 4;European journal of applied physiology and occupational physiology, Clinical endocrinology;3780709, 11589674
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4613972"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6278022"")";;endotoxins;325567;['Carbohydrate', 'Lipid', 'Hazardous or Poisonous Substance'];6917;interacts with, coexists with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1934327"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8915449"")";;metabolite;4077851;['Biologically Active Substance'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Medycyna doswiadczalna i mikrobiologia, Journal of immunology (Baltimore, Md. : 1950);4613972, 6278022;Euretos, Euretos;4, 4;Circulatory shock, American journal of veterinary research;1934327, 8915449
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/323005"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/342599"")";;lipopolysaccharides;23948;['Chemical Viewed Structurally', 'Lipid'];22458;stimulates, inhibits, inhibits, interacts with, stimulates, interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23296550"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23517778"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24257684"")";metabolite;4077851;['Biologically Active Substance'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;European journal of biochemistry, Journal of hygiene, epidemiology, microbiology, and immunology;323005, 342599;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4;Neurotoxicity research, Life sciences, Food & function, PloS one, Chemical & pharmaceutical bulletin, Journal of applied physiology (Bethesda, Md. : 1985);23296550, 23517778, 24257684, 24466087, 8508468, 8941558
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/338302"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4602333"")";;phospholipids;2268168;['Chemical Viewed Structurally', 'Lipid', 'Biologically Active Substance'];10902;interacts with, is compared with, converts to, interacts with, inhibits, stimulates, coexists with, coexists with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26082806"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14572898"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3020336"")";metabolite;4077851;['Biologically Active Substance'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;European journal of biochemistry, Biochimie;338302, 4602333;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4;Diabetology & metabolic syndrome, Biochimica et biophysica acta, Lipids, Schizophrenia research, Bone, Lipids, Lancet (London, England), Neurochemical research;26082806, 14572898, 3020336, 7841133, 3203018, 3412121, 6147452, 6406922
prevotella oralis;4678677;['Bacterium'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6929559"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19922"")";;lipopolysaccharides;23948;['Chemical Viewed Structurally', 'Lipid'];22458;stimulates, inhibits, interacts with, inhibits, stimulates, interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23296550"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23517778"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24257684"")";metabolite;4077851;['Biologically Active Substance'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Scandinavian journal of dental research, Acta pathologica et microbiologica Scandinavica. Section B, Microbiology;6929559, 19922;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4;Neurotoxicity research, Life sciences, Food & function, PloS one, Chemical & pharmaceutical bulletin, Journal of applied physiology (Bethesda, Md. : 1985);23296550, 23517778, 24257684, 24466087, 8508468, 8941558
bacteroides vulgatus;4678591;['Bacterium'];is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9691430"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6718941"")";;lipopolysaccharides;23948;['Chemical Viewed Structurally', 'Lipid'];22458;stimulates, inhibits, interacts with, inhibits, stimulates, interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23296550"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23517778"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24257684"")";metabolite;4077851;['Biologically Active Substance'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Acta microbiologica Polonica, Reviews of infectious diseases;9691430, 6718941;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4;Neurotoxicity research, Life sciences, Food & function, PloS one, Chemical & pharmaceutical bulletin, Journal of applied physiology (Bethesda, Md. : 1985);23296550, 23517778, 24257684, 24466087, 8508468, 8941558
megasphaera elsdenii;4676904;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11934285"")";;;fatty acids, volatile;835858;['Chemical Viewed Structurally', 'Lipid', 'Biologically Active Substance'];2009;interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25828455"")";;;metabolite;4077851;['Biologically Active Substance'];2,0;Euretos, Pubmed;4;Biotechnology progress;11934285;Euretos;4;Nature communications;25828455
megasphaera elsdenii;4676904;['Bacterium'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7056696"")";;;lipids;765765;['Chemical Viewed Structurally', 'Lipid'];18718;coexists with, is higher than, is compared with, inhibits, interacts with, stimulates, coexists with, inhibits, converts to, interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23936457"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25701418"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24018165"")";metabolite;4077851;['Biologically Active Substance'];2,0;Euretos, Pubmed;4;Journal of bacteriology;7056696;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4, 4, 4;"PloS one, Analytical and bioanalytical chemistry, Seminars in cancer biology, Applied microbiology and biotechnology, Analytical chemistry, Recent patents on anti-cancer drug discovery, Voprosy pitaniia, Journal of pharmacobio-dynamics, Xenobiotica; the fate of foreign compounds in biological systems, Lipids";23936457, 25701418, 24018165, 26536877, 23781873, 22530660, 883208, 2132573, 9522443, 11942476
megasphaera elsdenii;4676904;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/453682"")";;;endotoxins;325567;['Carbohydrate', 'Lipid', 'Hazardous or Poisonous Substance'];6917;interacts with, coexists with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1934327"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8915449"")";;metabolite;4077851;['Biologically Active Substance'];2,0;Euretos, Pubmed;4;American journal of veterinary research;453682;Euretos, Euretos;4, 4;Circulatory shock, American journal of veterinary research;1934327, 8915449
megasphaera elsdenii;4676904;['Bacterium'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7056696"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3372481"")";;phospholipids;2268168;['Chemical Viewed Structurally', 'Lipid', 'Biologically Active Substance'];10902;interacts with, is compared with, converts to, interacts with, stimulates, inhibits, coexists with, coexists with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26082806"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14572898"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3020336"")";metabolite;4077851;['Biologically Active Substance'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Journal of bacteriology, Journal of bacteriology;7056696, 3372481;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4;Diabetology & metabolic syndrome, Biochimica et biophysica acta, Lipids, Schizophrenia research, Bone, Lipids, Lancet (London, England), Neurochemical research;26082806, 14572898, 3020336, 7841133, 3203018, 3412121, 6147452, 6406922
oxalobacter formigenes;457025;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9651403"")";;;membrane transport proteins;416950;['Amino Acid, Peptide, or Protein', 'Lipid', 'Biologically Active Substance'];12519;converts to, interacts with, is part of, stimulates, does not interact with, interacts with, inhibits;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25705906"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20704558"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26490509"")";metabolite;4077851;['Biologically Active Substance'];2,0;Euretos, Pubmed;4;The Journal of biological chemistry;9651403;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4;Current drug metabolism, Current Alzheimer research, Clinical journal of the American Society of Nephrology : CJASN, Journal of clinical psychopharmacology, Drug metabolism and disposition: the biological fate of chemicals, Cancer chemotherapy and pharmacology, Leukemia;25705906, 20704558, 26490509, 27043126, 20124397, 25055937, 9557608
bifidobacterium breve;3783285;['Bacterium'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23185248"")";;;alpha-linolenic acid;4961916;['Chemical Viewed Structurally', 'Lipid', 'Biologically Active Substance'];1352;converts to;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23740966"")";;;metabolite;4077851;['Biologically Active Substance'];2,0;Euretos, Pubmed;4;PloS one;23185248;Euretos;4;Journal of lipid research;23740966
bifidobacterium breve;3783285;['Bacterium'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17957105"")";;;membrane transport proteins;416950;['Amino Acid, Peptide, or Protein', 'Lipid', 'Biologically Active Substance'];12519;converts to, interacts with, is part of, stimulates, does not interact with, interacts with, inhibits;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25705906"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20704558"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26490509"")";metabolite;4077851;['Biologically Active Substance'];2,0;Euretos, Pubmed;4;Journal of molecular microbiology and biotechnology;17957105;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4;Current drug metabolism, Current Alzheimer research, Clinical journal of the American Society of Nephrology : CJASN, Journal of clinical psychopharmacology, Drug metabolism and disposition: the biological fate of chemicals, Cancer chemotherapy and pharmacology, Leukemia;25705906, 20704558, 26490509, 27043126, 20124397, 25055937, 9557608
bifidobacterium breve;3783285;['Bacterium'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23185248"")";;;linoleic acid;38095;['Chemical Viewed Structurally', 'Lipid', 'Pharmacologic Substance', 'Biologically Active Substance'];5204;converts to;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7070875"")";;;metabolite;4077851;['Biologically Active Substance'];2,0;Euretos, Pubmed;4;PloS one;23185248;Euretos;4;Pediatric research;7070875
bifidobacterium breve;3783285;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24342213"")";;;triglycerides;2197728;['Chemical Viewed Structurally', 'Lipid', 'Biologically Active Substance'];9539;inhibits, coexists with, inhibits;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23454301"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6482682"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3987733"")";metabolite;4077851;['Biologically Active Substance'];2,0;Euretos, Pubmed;4;Zhongguo dang dai er ke za zhi = Chinese journal of contemporary pediatrics;24342213;Euretos, Euretos, Euretos;4, 4, 4;Journal of molecular and cellular cardiology, Lipids, European journal of pediatrics;23454301, 6482682, 3987733
bifidobacterium animalis;3674721;['Bacterium'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17995644"")";;;milk fat;3970306;['Lipid', 'Pharmacologic Substance'];1000;does not interact with, interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15825834"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3058201"")";;metabolite;4077851;['Biologically Active Substance'];2,0;Euretos, Pubmed;4;Journal of food science;17995644;Euretos, Euretos;4, 4;Lipids, The British journal of nutrition;15825834, 3058201
clostridium tetani;330973;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20173213"")";;;lipids;765765;['Chemical Viewed Structurally', 'Lipid'];18718;coexists with, is higher than, is compared with, inhibits, interacts with, stimulates, coexists with, inhibits, interacts with, converts to;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23936457"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25701418"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24018165"")";metabolite;4077851;['Biologically Active Substance'];2,0;Euretos, Pubmed;4;Journal of lipid research;20173213;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4, 4, 4;"PloS one, Analytical and bioanalytical chemistry, Seminars in cancer biology, Applied microbiology and biotechnology, Analytical chemistry, Recent patents on anti-cancer drug discovery, Voprosy pitaniia, Journal of pharmacobio-dynamics, Xenobiotica; the fate of foreign compounds in biological systems, Lipids";23936457, 25701418, 24018165, 26536877, 23781873, 22530660, 883208, 2132573, 9522443, 11942476
megasphaera elsdenii;4676904;['Bacterium'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7056696"")";;;lipids;765765;['Chemical Viewed Structurally', 'Lipid'];18718;is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20522124"")";;;sexual dysfunction;3286536;['Disease or Syndrome'];2,0;Euretos, Pubmed;4;Journal of bacteriology;7056696;Euretos;4;International journal of andrology;20522124
bifidobacterium breve;3783285;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24342213"")";;;triglycerides;2197728;['Chemical Viewed Structurally', 'Lipid', 'Biologically Active Substance'];9539;predisposes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24848980"")";;;sexual dysfunction;3286536;['Disease or Syndrome'];2,0;Euretos, Pubmed;4;Zhongguo dang dai er ke za zhi = Chinese journal of contemporary pediatrics;24342213;Euretos;4;The journal of sexual medicine;24848980
clostridium tetani;330973;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20173213"")";;;lipids;765765;['Chemical Viewed Structurally', 'Lipid'];18718;is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20522124"")";;;sexual dysfunction;3286536;['Disease or Syndrome'];2,0;Euretos, Pubmed;4;Journal of lipid research;20173213;Euretos;4;International journal of andrology;20522124
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/323005"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/342599"")";;lipopolysaccharides;23948;['Chemical Viewed Structurally', 'Lipid'];22458;augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2203949"")";;;digestion;778585;['Organism Function'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;European journal of biochemistry, Journal of hygiene, epidemiology, microbiology, and immunology;323005, 342599;Euretos;4;The Journal of surgical research;2203949
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/338302"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4602333"")";;phospholipids;2268168;['Chemical Viewed Structurally', 'Lipid', 'Biologically Active Substance'];10902;produces, affects, augments, does not affect;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17319650"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3821400"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2283422"")";digestion;778585;['Organism Function'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;European journal of biochemistry, Biochimie;338302, 4602333;Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4;Biochemistry, Lipids, Journal of dairy science, Journal of lipid research;17319650, 3821400, 2283422, 4742564
