Starting concept;Starting concept ID;Starting concept ST;Relationships1;LinkAB 1;LinkAB 2;LinkAB 3;Middle concept;Middle concept ID;Middle concept ST;Middle concept connections;Relationships2;LinkBC 1;LinkBC 2;LinkBC 3;End concept;End concept ID;End concept ST;Path score;Source DB AB;Source score AB;SourceNames AB;All AB Source IDs;Source DB BC;Source score BC;SourceNames BC;All BC Source IDs
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13830158"")";;;glucose;2710917;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance', 'Biologically Active Substance'];27888;interacts with, does not interact with, coexists with, stimulates, interacts with, converts to, does not inhibit, coexists with, stimulates, inhibits, inhibits, does not interact with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16871800"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16657125"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16660520"")";antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;Comptes rendus hebdomadaires des seances de l'Academie des sciences;13830158;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4;Mikrobiologiia, Plant physiology, Plant physiology, Applied microbiology, The Journal of infectious diseases, Gastroenterology, Archives of microbiology, Applied and environmental microbiology, Antimicrobial agents and chemotherapy, Journal of bacteriology, Protein expression and purification, Journal of general microbiology;16871800, 16657125, 16660520, 5105682, 5110739, 3345892, 7192969, 7387155, 4670507, 14023323, 12729734, 7175495
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/42229"")";;;quinacrine;2647504;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];2264;is a;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16806188"")";;;antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;Zeitschrift fur allgemeine Mikrobiologie;42229;Euretos;4;Experimental parasitology;16806188
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/389630"")";;;iron;2630829;['Chemical Viewed Structurally', 'Pharmacologic Substance', 'Biologically Active Substance', 'Element, Ion, or Isotope'];41480;interacts with, interacts with, inhibits, inhibits, stimulates, is compared with, coexists with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17018238"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26509593"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11353621"")";antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;European journal of biochemistry;389630;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4;Molecular and biochemical parasitology, Organic & biomolecular chemistry, Antimicrobial agents and chemotherapy, Phytopathology, Enzyme and microbial technology, The Journal of antibiotics, Biomedicine / [publiee pour l'A.A.I.C.I.G.];17018238, 26509593, 11353621, 18943698, 1367529, 363670, 7317563
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4554111"")";;;cephalosporin antibacterial [epc];2331624;['Organic Chemical', 'Pharmacologic Substance', 'Antibiotic'];1984;converts to, interacts with, is the same as, is lower than, inhibits, stimulates, is a, is the same as, coexists with, is compared with, inhibits, coexists with, does not inhibit, is a, is higher than, interacts with, is higher than, is compared with, does not interact with, is lower than;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24031917"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19160724"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20042141"")";antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;The Journal of infectious diseases;4554111;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4;Brazilian journal of microbiology : [publication of the Brazilian Society for Microbiology], Journal of clinical pharmacy and therapeutics, Zhongguo wei zhong bing ji jiu yi xue = Chinese critical care medicine = Zhongguo weizhongbing jijiuyixue, Microbiology (Reading, England), Annals of the New York Academy of Sciences, Minerva medica, Comptes rendus hebdomadaires des seances de l'Academie des sciences. Serie D: Sciences naturelles, Archives of otolaryngology (Chicago, Ill. : 1960), Antimicrobial agents and chemotherapy, Archives of surgery (Chicago, Ill. : 1960), Acta crystallographica. Section D, Biological crystallography, Sexually transmitted infections, European journal of clinical microbiology & infectious diseases : official publication of the European Society of Clinical Microbiology, The Permanente journal, Current medical research and opinion, Drugs, The Journal of infectious diseases, British medical journal, Pathologie-biologie, Antimicrobial agents and chemotherapy;24031917, 19160724, 20042141, 7881554, 4327436, 5826417, 408030, 6212042, 6247970, 6295339, 15299797, 25911525, 17072575, 21841922, 3928265, 3319499, 7054322, 322815, 341049, 6435514
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26417313"")";;;ethyl acetate;2308716;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];1574;coexists with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/855995"")";;;antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;EXCLI journal;26417313;Euretos;4;Antimicrobial agents and chemotherapy;855995
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26719785"")";;;imidazole;2242365;['Organic Chemical', 'Pharmacologic Substance'];2909;interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15151614"")";;;antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;Iranian journal of microbiology;26719785;Euretos;4;Journal of gastroenterology and hepatology;15151614
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/27025740"")";;;proanthocyanidins;2192866;['Organic Chemical', 'Pharmacologic Substance'];1302;stimulates;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25511463"")";;;antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;Antibiotics (Basel, Switzerland);27025740;Euretos;4;BMC complementary and alternative medicine;25511463
proteus mirabilis;943113;['Bacterium', 'Species'];is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23648063"")";;;lipase;2157620;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Enzyme'];5677;interacts with, coexists with, interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19500839"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/122052"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4625030"")";antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Euretos, Pubmed;4;Biotechnology for biofuels;23648063;Euretos, Euretos, Euretos;4, 4, 4;"Biomaterials, Annali Sclavo; rivista di microbiologia e di immunologia, Archives of dermatology";19500839, 122052, 4625030
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, produces, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17156102"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8366522"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12366839"")";endopeptidases;2147638;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Enzyme'];11544;stimulates, inhibits, interacts with, does not inhibit, uses, interacts with, inhibits;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/911948"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12147494"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/3911875"")";antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;Immunology, Journal of medical microbiology, Molecular microbiology;17156102, 8366522, 12366839;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4;Biokhimiia (Moscow, Russia), Applied and environmental microbiology, Antibiotiki i meditsinskaia biotekhnologiia = Antibiotics and medical biotechnology, American journal of obstetrics and gynecology, Biokhimiia (Moscow, Russia), Archives roumaines de pathologie experimentales et de microbiologie, Journal of medical microbiology;911948, 12147494, 3911875, 1536241, 1022281, 2519631, 6247492
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4602333"")";;;amino acids;2122357;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Biologically Active Substance'];24839;interacts with, converts to, inhibits, coexists with, interacts with, is compared with, stimulates, coexists with, stimulates;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20154110"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21896903"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18966960"")";antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;Biochimie;4602333;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4, 4;Applied and environmental microbiology, Antimicrobial agents and chemotherapy, Talanta, Antibiotiki i khimioterapiia = Antibiotics and chemoterapy [sic], Antibiotiki, Acta microbiologica Polonica, Tetrahedron letters, Applied microbiology, Antimicrobial agents and chemotherapy;20154110, 21896903, 18966960, 7840703, 7149689, 75664, 5927161, 6031440, 4790941
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/5775124"")";;;arginine;1230953;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Biologically Active Substance'];11226;inhibits, interacts with, coexists with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6805849"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4863983"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14023323"")";antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;Journal of general microbiology;5775124;Euretos, Euretos, Euretos;4, 4, 4;The British journal of venereal diseases, Journal of bacteriology, Journal of bacteriology;6805849, 4863983, 14023323
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25727362"")";;;bmap-28;1223037;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance'];41;coexists with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16621147"")";;;antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;Scientific reports;25727362;Euretos;4;Peptides;16621147
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6030464"")";;;methionine;1186609;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Biologically Active Substance'];11461;interacts with, stimulates, stimulates;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14468645"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4840428"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14151041"")";antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;Journal of general microbiology;6030464;Euretos, Euretos, Euretos;4, 4, 4;Applied microbiology, Antimicrobial agents and chemotherapy, Journal of bacteriology;14468645, 4840428, 14151041
clostridium septicum;594669;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11853149"")";;;vaccines;719538;['Pharmacologic Substance', 'Immunologic Factor'];8015;is higher than, stimulates, coexists with, interacts with, does not interact with, is compared with, inhibits, stimulates, coexists with, interacts with, uses, does not interact with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25976415"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19399829"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24394204"")";antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;The Journal of veterinary medical science;11853149;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4;Veterinary research, Medicinal research reviews, Therapeutische Umschau. Revue therapeutique, Fish & shellfish immunology, The Canadian veterinary journal = La revue veterinaire canadienne, Genetics, selection, evolution : GSE, Journal of veterinary medicine. B, Infectious diseases and veterinary public health, Poultry science, Minerva medica, Sovetskaia meditsina, Ugeskrift for laeger, The Cochrane database of systematic reviews;25976415, 19399829, 24394204, 23769873, 5105796, 12927091, 11014067, 4122718, 5639121, 13467490, 16232393, 19370566
clostridium septicum;594669;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/5076438"")";;;deoxyribonucleases;621045;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Enzyme'];938;coexists with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8861872"")";;;antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;Medical laboratory technology;5076438;Euretos;4;Zentralblatt fur Bakteriologie : international journal of medical microbiology;8861872
clostridium septicum;594669;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/5076438"")";;;hyaluronidase;467115;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Enzyme'];2864;coexists with, interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7041483"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2816539"")";;antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;Medical laboratory technology;5076438;Euretos, Euretos;4, 4;Zentralblatt fur Bakteriologie, Mikrobiologie und Hygiene. 1. Abt. Originale A, Medizinische Mikrobiologie, Infektionskrankheiten und Parasitologie = International journal of microbiology and hygiene. A, Medical microbiology, infectious..., Acta neurochirurgica;7041483, 2816539
clostridium septicum;594669;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2257131"")";;;antitoxins;446377;['Pharmacologic Substance', 'Immunologic Factor'];916;coexists with, interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25158841"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18398006"")";;antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;Biologicals : journal of the International Association of Biological Standardization;2257131;Euretos, Euretos;4, 4;Bulletin de la Societe de pathologie exotique (1990), Proceedings of the National Academy of Sciences of the United States of America;25158841, 18398006
clostridium septicum;594669;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13124941"")";;;immune sera;331489;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Immunologic Factor'];11045;inhibits, coexists with, coexists with, interacts with, stimulates, is compared with, interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17929576"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1869494"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/699279"")";antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;Annales de l'Institut Pasteur;13124941;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4;Prikladnaia biokhimiia i mikrobiologiia, In vitro cellular & developmental biology : journal of the Tissue Culture Association, Clinical chemistry, The Journal of antimicrobial chemotherapy, Antibiotics annual, Antibiotiki, Journal of general microbiology;17929576, 1869494, 699279, 2695512, 13521861, 7356298, 6415227
clostridium septicum;594669;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9832614"")";;;amino acids;2122357;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Biologically Active Substance'];24839;interacts with, converts to, inhibits, coexists with, is compared with, interacts with, stimulates, coexists with, stimulates;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20154110"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21896903"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18966960"")";antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;Journal of biochemistry;9832614;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4, 4;Applied and environmental microbiology, Antimicrobial agents and chemotherapy, Talanta, Antibiotiki i khimioterapiia = Antibiotics and chemoterapy [sic], Antibiotiki, Acta microbiologica Polonica, Tetrahedron letters, Applied microbiology, Antimicrobial agents and chemotherapy;20154110, 21896903, 18966960, 7840703, 7149689, 75664, 5927161, 6031440, 4790941
bifidobacterium pseudolongum;4679329;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12100587"")";;;pectin;586570;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance'];2000;interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25876441"")";;;antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;Letters in applied microbiology;12100587;Euretos;4;Journal of agricultural and food chemistry;25876441
bifidobacterium pseudolongum;4679329;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12100587"")";;;glucose;2710917;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance', 'Biologically Active Substance'];27888;interacts with, does not interact with, coexists with, interacts with, stimulates, converts to, does not inhibit, coexists with, stimulates, inhibits, inhibits, does not interact with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16871800"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16657125"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16660520"")";antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;Letters in applied microbiology;12100587;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4;Mikrobiologiia, Plant physiology, Plant physiology, Applied microbiology, The Journal of infectious diseases, Gastroenterology, Archives of microbiology, Applied and environmental microbiology, Antimicrobial agents and chemotherapy, Journal of bacteriology, Protein expression and purification, Journal of general microbiology;16871800, 16657125, 16660520, 5105682, 5110739, 3345892, 7192969, 7387155, 4670507, 14023323, 12729734, 7175495
bifidobacterium adolescentis;4679305;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17971098"")";;;alpha-galactosidase;511397;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Enzyme'];995;inhibits;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6284249"")";;;antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;Letters in applied microbiology;17971098;Euretos;4;Biochimica et biophysica acta;6284249
bifidobacterium adolescentis;4679305;['Bacterium'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16489493"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9351206"")";;amylases;2313520;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Enzyme'];4263;interacts with, inhibits;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14403252"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12717269"")";;antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Biotechnology letters, Journal of applied microbiology;16489493, 9351206;Euretos, Euretos;4, 4;Nature, Pancreas;14403252, 12717269
bifidobacterium adolescentis;4679305;['Bacterium'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21568326"")";;;inulin;2212364;['Chemical Viewed Structurally', 'Organic Chemical', 'Carbohydrate', 'Pharmacologic Substance', 'Indicator, Reagent, or Diagnostic Aid'];2056;interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26053617"")";;;antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;Journal of agricultural and food chemistry;21568326;Euretos;4;Nutrients;26053617
bifidobacterium adolescentis;4679305;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25979885"")";;;glycoside hydrolases;1305157;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Enzyme'];2240;inhibits, stimulates;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17299348"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14674753"")";;antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;Applied and environmental microbiology;25979885;Euretos, Euretos;4, 4;Annales pharmaceutiques francaises, Biochemistry;17299348, 14674753
clostridium scindens;4679223;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19464381"")";;;cholic acid;528887;['Chemical Viewed Structurally', 'Steroid', 'Pharmacologic Substance', 'Biologically Active Substance'];1441;coexists with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6742802"")";;;antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;Anaerobe;19464381;Euretos;4;Antibiotiki;6742802
bacteroides caccae;4678901;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15214734"")";;;pectin;586570;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance'];2000;interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25876441"")";;;antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;Letters in applied microbiology;15214734;Euretos;4;Journal of agricultural and food chemistry;25876441
bacteroides caccae;4678901;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15214734"")";;;glucose;2710917;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance', 'Biologically Active Substance'];27888;interacts with, does not interact with, stimulates, coexists with, interacts with, converts to, does not inhibit, coexists with, stimulates, inhibits, inhibits, does not interact with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16871800"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16657125"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16660520"")";antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;Letters in applied microbiology;15214734;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4;Mikrobiologiia, Plant physiology, Plant physiology, Applied microbiology, The Journal of infectious diseases, Gastroenterology, Archives of microbiology, Applied and environmental microbiology, Antimicrobial agents and chemotherapy, Journal of bacteriology, Protein expression and purification, Journal of general microbiology;16871800, 16657125, 16660520, 5105682, 5110739, 3345892, 7192969, 7387155, 4670507, 14023323, 12729734, 7175495
bacteroides ovatus;4678856;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2981815"")";;;alpha-galactosidase;511397;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Enzyme'];995;inhibits;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6284249"")";;;antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;Journal of bacteriology;2981815;Euretos;4;Biochimica et biophysica acta;6284249
bacteroides ovatus;4678856;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7487028"")";;;amino acids;2122357;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Biologically Active Substance'];24839;interacts with, converts to, inhibits, coexists with, is compared with, interacts with, stimulates, coexists with, stimulates;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20154110"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21896903"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18966960"")";antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;Applied and environmental microbiology;7487028;Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4, 4, 4, 4, 4;Applied and environmental microbiology, Antimicrobial agents and chemotherapy, Talanta, Antibiotiki i khimioterapiia = Antibiotics and chemoterapy [sic], Antibiotiki, Acta microbiologica Polonica, Tetrahedron letters, Applied microbiology, Antimicrobial agents and chemotherapy;20154110, 21896903, 18966960, 7840703, 7149689, 75664, 5927161, 6031440, 4790941
bacteroides ovatus;4678856;['Bacterium'];interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9351216"")";;;alpha-glucosidase;1197669;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Enzyme'];1927;interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21386146"")";;;antibiotics;1047855;['Chemical Viewed Structurally', 'Antibiotic'];2,0;Euretos, Pubmed;4;Journal of applied microbiology;9351216;Euretos;4;Journal of breath research;21386146
