Starting concept;Starting concept ID;Starting concept ST;Relationships1;LinkAB 1;LinkAB 2;LinkAB 3;Middle concept;Middle concept ID;Middle concept ST;Middle concept connections;Relationships2;LinkBC 1;LinkBC 2;LinkBC 3;End concept;End concept ID;End concept ST;Path score;Source DB AB;Source score AB;SourceNames AB;All AB Source IDs;Source DB BC;Source score BC;SourceNames BC;All BC Source IDs
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12101306"")";;;toxin;2274712;['Biologically Active Substance', 'Hazardous or Poisonous Substance'];11266;causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9839561"")";;;myalgia;3680541;['Sign or Symptom'];2,0;Euretos, Pubmed;4;Microbiology (Reading, England);12101306;Euretos;4;Journal of medical microbiology;9839561
clostridium septicum;594669;['Bacterium', 'Species'];is part of, is location of, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14715670"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13582143"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13598715"")";toxin;2274712;['Biologically Active Substance', 'Hazardous or Poisonous Substance'];11266;causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9839561"")";;;myalgia;3680541;['Sign or Symptom'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;The Journal of biological chemistry, Zhurnal mikrobiologii, epidemiologii, i immunobiologii, Journal of bacteriology;14715670, 13582143, 13598715;Euretos;4;Journal of medical microbiology;9839561
megasphaera elsdenii;4676904;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/453682"")";;;endotoxins;325567;['Carbohydrate', 'Lipid', 'Hazardous or Poisonous Substance'];6917;causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8337640"")";;;myalgia;3680541;['Sign or Symptom'];2,0;Euretos, Pubmed;4;American journal of veterinary research;453682;Euretos;4;Tidsskrift for den Norske laegeforening : tidsskrift for praktisk medicin, ny raekke;8337640
clostridium tetani;330973;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7893219"")";;;botulinum toxins;931363;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Hazardous or Poisonous Substance'];2357;treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9664753"")";;;myalgia;3680541;['Sign or Symptom'];2,0;Euretos, Pubmed;4;Arquivos de neuro-psiquiatria;7893219;Euretos;4;Headache;9664753
clostridium tetani;330973;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22977074"")";;;exotoxins;908286;['Hazardous or Poisonous Substance'];1202;causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23371452"")";;;myalgia;3680541;['Sign or Symptom'];2,0;Euretos, Pubmed;4;Journal of medical microbiology;22977074;Euretos;4;Journal of infection and chemotherapy : official journal of the Japan Society of Chemotherapy;23371452
clostridium tetani;330973;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13289310"")";;;neurotoxins;523988;['Chemical Viewed Structurally', 'Hazardous or Poisonous Substance'];2391;causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25978056"")";;;myalgia;3680541;['Sign or Symptom'];2,0;Euretos, Pubmed;4;Pharmacological reviews;13289310;Euretos;4;The Journal of the Louisiana State Medical Society : official organ of the Louisiana State Medical Society;25978056
clostridium tetani;330973;['Bacterium', 'Species'];is location of, produces, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1874121"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14931885"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14314102"")";toxin;2274712;['Biologically Active Substance', 'Hazardous or Poisonous Substance'];11266;causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9839561"")";;;myalgia;3680541;['Sign or Symptom'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;Disease-a-month : DM, Vojnosanitetski pregled, Surgery, gynecology & obstetrics;1874121, 14931885, 14314102;Euretos;4;Journal of medical microbiology;9839561
proteus mirabilis;943113;['Bacterium', 'Species'];produces, is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24771125"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17005777"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12488561"")";virulence factors;301050;['Organic Chemical', 'Biologically Active Substance', 'Hazardous or Poisonous Substance'];4101;is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25916670"")";;;behcet syndrome;1151853;['Disease or Syndrome'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;Antonie van Leeuwenhoek, Journal of medical microbiology, Journal of medical microbiology;24771125, 17005777, 12488561;Euretos;4;Acta dermato-venereologica;25916670
clostridium septicum;594669;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17128973"")";;;virulence factors;301050;['Organic Chemical', 'Biologically Active Substance', 'Hazardous or Poisonous Substance'];4101;is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25916670"")";;;behcet syndrome;1151853;['Disease or Syndrome'];2,0;Euretos, Pubmed;4;Biochemistry;17128973;Euretos;4;Acta dermato-venereologica;25916670
clostridium tetani;330973;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12911336"")";;;virulence factors;301050;['Organic Chemical', 'Biologically Active Substance', 'Hazardous or Poisonous Substance'];4101;is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25916670"")";;;behcet syndrome;1151853;['Disease or Syndrome'];2,0;Euretos, Pubmed;4;Biotechnology and applied biochemistry;12911336;Euretos;4;Acta dermato-venereologica;25916670
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4613972"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6278022"")";;endotoxins;325567;['Carbohydrate', 'Lipid', 'Hazardous or Poisonous Substance'];6917;is associated with, causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20806343"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/359442"")";;crohn disease;2623665;['Finding', 'Disease or Syndrome'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Medycyna doswiadczalna i mikrobiologia, Journal of immunology (Baltimore, Md. : 1950);4613972, 6278022;Euretos, Euretos;4, 4;Inflammatory bowel diseases, Fortschritte der Medizin;20806343, 359442
proteus mirabilis;943113;['Bacterium', 'Species'];produces, is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24771125"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17005777"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12488561"")";virulence factors;301050;['Organic Chemical', 'Biologically Active Substance', 'Hazardous or Poisonous Substance'];4101;is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2125951"")";;;crohn disease;2623665;['Finding', 'Disease or Syndrome'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;Antonie van Leeuwenhoek, Journal of medical microbiology, Journal of medical microbiology;24771125, 17005777, 12488561;Euretos;4;Gastroenterologie clinique et biologique;2125951
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12101306"")";;;toxin;2274712;['Biologically Active Substance', 'Hazardous or Poisonous Substance'];11266;is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9785363"")";;;crohn disease;2623665;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;Microbiology (Reading, England);12101306;Euretos;4;Nutrition (Burbank, Los Angeles County, Calif.);9785363
clostridium septicum;594669;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17128973"")";;;virulence factors;301050;['Organic Chemical', 'Biologically Active Substance', 'Hazardous or Poisonous Substance'];4101;is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2125951"")";;;crohn disease;2623665;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;Biochemistry;17128973;Euretos;4;Gastroenterologie clinique et biologique;2125951
clostridium septicum;594669;['Bacterium', 'Species'];is part of, is location of, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14715670"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13582143"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13598715"")";toxin;2274712;['Biologically Active Substance', 'Hazardous or Poisonous Substance'];11266;is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9785363"")";;;crohn disease;2623665;['Finding', 'Disease or Syndrome'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;The Journal of biological chemistry, Zhurnal mikrobiologii, epidemiologii, i immunobiologii, Journal of bacteriology;14715670, 13582143, 13598715;Euretos;4;Nutrition (Burbank, Los Angeles County, Calif.);9785363
megasphaera elsdenii;4676904;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/453682"")";;;endotoxins;325567;['Carbohydrate', 'Lipid', 'Hazardous or Poisonous Substance'];6917;is associated with, causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20806343"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/359442"")";;crohn disease;2623665;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;American journal of veterinary research;453682;Euretos, Euretos;4, 4;Inflammatory bowel diseases, Fortschritte der Medizin;20806343, 359442
clostridium tetani;330973;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12911336"")";;;virulence factors;301050;['Organic Chemical', 'Biologically Active Substance', 'Hazardous or Poisonous Substance'];4101;is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2125951"")";;;crohn disease;2623665;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;Biotechnology and applied biochemistry;12911336;Euretos;4;Gastroenterologie clinique et biologique;2125951
clostridium tetani;330973;['Bacterium', 'Species'];is location of, produces, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1874121"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14931885"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14314102"")";toxin;2274712;['Biologically Active Substance', 'Hazardous or Poisonous Substance'];11266;is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9785363"")";;;crohn disease;2623665;['Finding', 'Disease or Syndrome'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;Disease-a-month : DM, Vojnosanitetski pregled, Surgery, gynecology & obstetrics;1874121, 14931885, 14314102;Euretos;4;Nutrition (Burbank, Los Angeles County, Calif.);9785363
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4613972"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6278022"")";;endotoxins;325567;['Carbohydrate', 'Lipid', 'Hazardous or Poisonous Substance'];6917;causes, treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23794307"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7721244"")";;colitis;2107244;['Finding', 'Disease or Syndrome'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Medycyna doswiadczalna i mikrobiologia, Journal of immunology (Baltimore, Md. : 1950);4613972, 6278022;Euretos, Euretos;4, 4;The Turkish journal of gastroenterology : the official journal of Turkish Society of Gastroenterology, Hepato-gastroenterology;23794307, 7721244
proteus mirabilis;943113;['Bacterium', 'Species'];produces, is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24771125"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17005777"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12488561"")";virulence factors;301050;['Organic Chemical', 'Biologically Active Substance', 'Hazardous or Poisonous Substance'];4101;is associated with, treats, causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22895560"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9041266"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12078085"")";colitis;2107244;['Finding', 'Disease or Syndrome'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;Antonie van Leeuwenhoek, Journal of medical microbiology, Journal of medical microbiology;24771125, 17005777, 12488561;Euretos, Euretos, Euretos;4, 4, 4;Oncology reports, Gastroenterology, Nihon rinsho. Japanese journal of clinical medicine;22895560, 9041266, 12078085
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12101306"")";;;toxin;2274712;['Biologically Active Substance', 'Hazardous or Poisonous Substance'];11266;is associated with, predisposes, produces, causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/27089515"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12595428"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7233892"")";colitis;2107244;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;Microbiology (Reading, England);12101306;Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4;Nature medicine, Infection and immunity, The Western journal of medicine, Infection and immunity;27089515, 12595428, 7233892, 7380535
clostridium septicum;594669;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17128973"")";;;virulence factors;301050;['Organic Chemical', 'Biologically Active Substance', 'Hazardous or Poisonous Substance'];4101;is associated with, treats, causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22895560"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9041266"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12078085"")";colitis;2107244;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;Biochemistry;17128973;Euretos, Euretos, Euretos;4, 4, 4;Oncology reports, Gastroenterology, Nihon rinsho. Japanese journal of clinical medicine;22895560, 9041266, 12078085
clostridium septicum;594669;['Bacterium', 'Species'];is part of, is location of, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14715670"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13582143"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13598715"")";toxin;2274712;['Biologically Active Substance', 'Hazardous or Poisonous Substance'];11266;is associated with, predisposes, produces, causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/27089515"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12595428"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7233892"")";colitis;2107244;['Finding', 'Disease or Syndrome'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;The Journal of biological chemistry, Zhurnal mikrobiologii, epidemiologii, i immunobiologii, Journal of bacteriology;14715670, 13582143, 13598715;Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4;Nature medicine, Infection and immunity, The Western journal of medicine, Infection and immunity;27089515, 12595428, 7233892, 7380535
megasphaera elsdenii;4676904;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/453682"")";;;endotoxins;325567;['Carbohydrate', 'Lipid', 'Hazardous or Poisonous Substance'];6917;causes, treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23794307"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7721244"")";;colitis;2107244;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;American journal of veterinary research;453682;Euretos, Euretos;4, 4;The Turkish journal of gastroenterology : the official journal of Turkish Society of Gastroenterology, Hepato-gastroenterology;23794307, 7721244
clostridium tetani;330973;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12911336"")";;;virulence factors;301050;['Organic Chemical', 'Biologically Active Substance', 'Hazardous or Poisonous Substance'];4101;is associated with, treats, causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22895560"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9041266"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12078085"")";colitis;2107244;['Finding', 'Disease or Syndrome'];2,0;Euretos, Pubmed;4;Biotechnology and applied biochemistry;12911336;Euretos, Euretos, Euretos;4, 4, 4;Oncology reports, Gastroenterology, Nihon rinsho. Japanese journal of clinical medicine;22895560, 9041266, 12078085
clostridium tetani;330973;['Bacterium', 'Species'];is location of, produces, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1874121"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14931885"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14314102"")";toxin;2274712;['Biologically Active Substance', 'Hazardous or Poisonous Substance'];11266;is associated with, predisposes, produces, causes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/27089515"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12595428"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7233892"")";colitis;2107244;['Finding', 'Disease or Syndrome'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;Disease-a-month : DM, Vojnosanitetski pregled, Surgery, gynecology & obstetrics;1874121, 14931885, 14314102;Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4;Nature medicine, Infection and immunity, The Western journal of medicine, Infection and immunity;27089515, 12595428, 7233892, 7380535
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4613972"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6278022"")";;endotoxins;325567;['Carbohydrate', 'Lipid', 'Hazardous or Poisonous Substance'];6917;causes, does not cause, is associated with, predisposes, indicates;"=HYPERLINK(""http://ctdbase.org/detail.go?type=chem&acc=D004731"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9157744"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12496529"")";diarrhea;2185768;['Finding', 'Sign or Symptom'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Medycyna doswiadczalna i mikrobiologia, Journal of immunology (Baltimore, Md. : 1950);4613972, 6278022;CTD, Euretos, Euretos, Euretos, Euretos;curated database, 4, 4, 4, 4, 4;Comparative Toxicogenomics Database, Verhandelingen - Koninklijke Academie voor Geneeskunde van Belgie, Annals of surgery, Transactions of the Royal Society of Tropical Medicine and Hygiene, British journal of pharmacology, Japanese journal of pharmacology;Not available, 9157744, 12496529, 7179411, 7237001, 6410109
proteus mirabilis;943113;['Bacterium', 'Species'];produces, is location of, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24771125"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17005777"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12488561"")";virulence factors;301050;['Organic Chemical', 'Biologically Active Substance', 'Hazardous or Poisonous Substance'];4101;causes, is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19858307"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12065528"")";;diarrhea;2185768;['Finding', 'Sign or Symptom'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;Antonie van Leeuwenhoek, Journal of medical microbiology, Journal of medical microbiology;24771125, 17005777, 12488561;Euretos, Euretos;4, 4;Infection and immunity, Infection and immunity;19858307, 12065528
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12101306"")";;;toxin;2274712;['Biologically Active Substance', 'Hazardous or Poisonous Substance'];11266;is associated with, affects, causes, augments, predisposes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11625463"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1103772"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2659517"")";diarrhea;2185768;['Finding', 'Sign or Symptom'];2,0;Euretos, Pubmed;4;Microbiology (Reading, England);12101306;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Svensk medicinhistorisk tidskrift, Archiv fur experimentelle Veterinarmedizin, Immunological investigations, Journal of medical microbiology, Journal of clinical microbiology;11625463, 1103772, 2659517, 3295248, 2685021
clostridium septicum;594669;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17128973"")";;;virulence factors;301050;['Organic Chemical', 'Biologically Active Substance', 'Hazardous or Poisonous Substance'];4101;causes, is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19858307"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12065528"")";;diarrhea;2185768;['Finding', 'Sign or Symptom'];2,0;Euretos, Pubmed;4;Biochemistry;17128973;Euretos, Euretos;4, 4;Infection and immunity, Infection and immunity;19858307, 12065528
clostridium septicum;594669;['Bacterium', 'Species'];is part of, is location of, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14715670"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13582143"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13598715"")";toxin;2274712;['Biologically Active Substance', 'Hazardous or Poisonous Substance'];11266;is associated with, affects, causes, augments, predisposes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11625463"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1103772"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2659517"")";diarrhea;2185768;['Finding', 'Sign or Symptom'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;The Journal of biological chemistry, Zhurnal mikrobiologii, epidemiologii, i immunobiologii, Journal of bacteriology;14715670, 13582143, 13598715;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Svensk medicinhistorisk tidskrift, Archiv fur experimentelle Veterinarmedizin, Immunological investigations, Journal of medical microbiology, Journal of clinical microbiology;11625463, 1103772, 2659517, 3295248, 2685021
megasphaera elsdenii;4676904;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/453682"")";;;endotoxins;325567;['Carbohydrate', 'Lipid', 'Hazardous or Poisonous Substance'];6917;causes, does not cause, is associated with, predisposes, indicates;"=HYPERLINK(""http://ctdbase.org/detail.go?type=chem&acc=D004731"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9157744"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12496529"")";diarrhea;2185768;['Finding', 'Sign or Symptom'];2,0;Euretos, Pubmed;4;American journal of veterinary research;453682;CTD, Euretos, Euretos, Euretos, Euretos;curated database, 4, 4, 4, 4, 4;Comparative Toxicogenomics Database, Verhandelingen - Koninklijke Academie voor Geneeskunde van Belgie, Annals of surgery, Transactions of the Royal Society of Tropical Medicine and Hygiene, British journal of pharmacology, Japanese journal of pharmacology;Not available, 9157744, 12496529, 7179411, 7237001, 6410109
clostridium tetani;330973;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/22977074"")";;;exotoxins;908286;['Hazardous or Poisonous Substance'];1202;causes, is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16842371"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17449692"")";;diarrhea;2185768;['Finding', 'Sign or Symptom'];2,0;Euretos, Pubmed;4;Journal of medical microbiology;22977074;Euretos, Euretos;4, 4;FEMS microbiology letters, Applied and environmental microbiology;16842371, 17449692
clostridium tetani;330973;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12911336"")";;;virulence factors;301050;['Organic Chemical', 'Biologically Active Substance', 'Hazardous or Poisonous Substance'];4101;causes, is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19858307"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12065528"")";;diarrhea;2185768;['Finding', 'Sign or Symptom'];2,0;Euretos, Pubmed;4;Biotechnology and applied biochemistry;12911336;Euretos, Euretos;4, 4;Infection and immunity, Infection and immunity;19858307, 12065528
clostridium tetani;330973;['Bacterium', 'Species'];is location of, produces, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1874121"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14931885"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14314102"")";toxin;2274712;['Biologically Active Substance', 'Hazardous or Poisonous Substance'];11266;is associated with, affects, causes, augments, predisposes;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/11625463"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1103772"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2659517"")";diarrhea;2185768;['Finding', 'Sign or Symptom'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;Disease-a-month : DM, Vojnosanitetski pregled, Surgery, gynecology & obstetrics;1874121, 14931885, 14314102;Euretos, Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4, 4;Svensk medicinhistorisk tidskrift, Archiv fur experimentelle Veterinarmedizin, Immunological investigations, Journal of medical microbiology, Journal of clinical microbiology;11625463, 1103772, 2659517, 3295248, 2685021
