accessionID,lat_long,taxonomyID,fromGenebankID,germplasmStatus,collectionDate
EA03372,"N520517,E543943",4081,T 1222,cultivated,13/10/2015
EA03373,"N520517,E543943",4081,T 1224,cultivated,13/10/2015
EA03374,"N520517,E543943",4081,T 1225,cultivated,13/10/2015
EA03375,"N520517,E543943",4081,T 1226,cultivated,13/10/2015
EA03376,"N520517,E543943",4081,T 1229,cultivated,13/10/2015
EA03377,"N520517,E543943",4081,T 1232,cultivated,13/10/2015
EA03378,"N520517,E543943",4081,T 1233,cultivated,13/10/2015
EA03379,"N520517,E543943",4081,T 1234,cultivated,13/10/2015
EA03380,"N520517,E543943",4081,T 1237,cultivated,13/10/2015
EA03381,"N520517,E543943",4081,T 1238,cultivated,13/10/2015
EA03382,"N520517,E543943",4081,T 1239,cultivated,13/10/2015
EA03383,"N520517,E543943",4081,T 1243,cultivated,13/10/2015
EA03384,"N520517,E543943",4081,T 1248,cultivated,13/10/2015
EA03385,"N520517,E543943",4081,T 1249,wild,13/10/2015
EA03386,"N520517,E543943",4081,T 1250,wild,13/10/2015
EA03387,"N520517,E543943",4081,T 1253,cultivated,13/10/2015
EA03388,"N520517,E543943",4081,T 1254,cultivated,13/10/2015
EA03389,"N520517,E543943",4081,T 1255,wild,13/10/2015
EA03390,"N520517,E543943",4081,T 1256,wild,13/10/2015
EA03391,"N520517,E543943",4081,T 1257,wild,13/10/2015
EA03392,"N520517,E543943",4081,T 1261,cultivated,13/10/2015
EA03393,"N520517,E543943",4081,T 1264,cultivated,13/10/2015
EA03394,"N520517,E543943",4081,T 1265,cultivated,13/10/2015
EA03395,"N520517,E543943",4081,T 1266,wild,13/10/2015
EA03396,"N520517,E543943",4081,T 1269,cultivated,13/10/2015
EA03397,"N520517,E543943",4081,T 1273,cultivated,13/10/2015
EA03398,"N520517,E543943",4081,T 1277,cultivated,13/10/2015
EA03399,"N520517,E543943",4081,T 1279,cultivated,13/10/2015
EA03400,"N520517,E543943",4081,T 1280,cultivated,13/10/2015
EA03401,"N520517,E543943",4081,T 1281,cultivated,13/10/2015
EA03402,"N520517,E543943",4081,T 1282,cultivated,13/10/2015
EA03403,"N520517,E543943",4081,T 1283,cultivated,13/10/2015
EA03404,"N520517,E543943",4081,T 1284,cultivated,13/10/2015
EA03405,"N520517,E543943",4081,T 1285,cultivated,13/10/2015
EA03406,"N520517,E543943",4081,T 1286,cultivated,13/10/2015
EA03407,"N520517,E543943",4081,T 1290,cultivated,13/10/2015
EA03408,"N520517,E543943",4081,T 1291,cultivated,13/10/2015
EA03409,"N520517,E543943",4081,T 1292,cultivated,13/10/2015
EA03410,"N520517,E543943",4081,T 1293,cultivated,13/10/2015
EA03411,"N520517,E543943",4081,T 1294,cultivated,13/10/2015
EA03412,"N520517,E543943",4081,T 1295,cultivated,13/10/2015
EA03413,"N520517,E543943",4081,T 1296,cultivated,13/10/2015
EA03414,"N520517,E543943",4081,T 1298,cultivated,13/10/2015
EA03415,"N520517,E543943",4081,T 1301,cultivated,13/10/2015
EA03416,"N520517,E543943",4081,T 1302,cultivated,13/10/2015
EA03417,"N520517,E543943",4081,T 1303,cultivated,13/10/2015
EA03418,"N520517,E543943",4081,T 1307,cultivated,13/10/2015
EA03419,"N520517,E543943",4081,T 1308,cultivated,13/10/2015
EA03420,"N520517,E543943",4081,T 1309,cultivated,13/10/2015
EA03421,"N520517,E543943",4081,T 1310,cultivated,13/10/2015
EA03422,"N520517,E543943",4081,T 1311,cultivated,13/10/2015
EA03423,"N520517,E543943",4081,T 1312,cultivated,13/10/2015
EA03424,"N520517,E543943",4081,T 1313,cultivated,13/10/2015
EA03425,"N520517,E543943",4081,T 1314,cultivated,13/10/2015
EA03426,"N520517,E543943",4081,T 1315,cultivated,13/10/2015
EA03427,"N520517,E543943",4081,T 1316,cultivated,13/10/2015
EA03428,"N520517,E543943",4081,T 1317,cultivated,13/10/2015
EA03429,"N520517,E543943",4081,T 1318,cultivated,13/10/2015
EA03430,"N520517,E543943",4081,T 1325,cultivated,13/10/2015
EA03431,"N520517,E543943",4081,T 1326,cultivated,13/10/2015
EA03432,"N520517,E543943",4081,T 1327,cultivated,13/10/2015
EA03433,"N520517,E543943",4081,T 1328,cultivated,13/10/2015
EA03434,"N520517,E543943",4081,T 1330,cultivated,13/10/2015
EA03435,"N520517,E543943",4081,T 1331,cultivated,13/10/2015
EA03436,"N520517,E543943",4081,T 1332,cultivated,13/10/2015
EA03437,"N520517,E543943",4081,T 1333,cultivated,13/10/2015
EA03438,"N520517,E543943",4081,T 1346,cultivated,13/10/2015
EA03439,"N520517,E543943",4081,T 1350,cultivated,13/10/2015
EA03440,"N520517,E543943",4081,T 1351,cultivated,13/10/2015
EA03441,"N520517,E543943",4081,T 1352,cultivated,13/10/2015
EA03442,"N520517,E543943",4081,T 1353,cultivated,13/10/2015
EA03443,"N520517,E543943",4081,T 1354,cultivated,13/10/2015
EA03444,"N520517,E543943",4081,T 1355,cultivated,13/10/2015
EA03445,"N520517,E543943",4081,T 1356,cultivated,13/10/2015
EA03446,"N520517,E543943",4081,T 1357,cultivated,13/10/2015
EA03447,"N520517,E543943",4081,T 1358,cultivated,13/10/2015
EA03448,"N520517,E543943",4081,T 1360,cultivated,13/10/2015
EA03449,"N520517,E543943",4081,T 1361,cultivated,13/10/2015
EA03450,"N520517,E543943",4081,T 1362,cultivated,13/10/2015
EA03451,"N520517,E543943",4081,T 1363,cultivated,13/10/2015
EA03452,"N520517,E543943",4081,T 1376,cultivated,13/10/2015
EA03453,"N520517,E543943",4081,T 1377,cultivated,13/10/2015
EA03454,"N520517,E543943",4081,T 1378,cultivated,13/10/2015
EA03455,"N520517,E543943",4081,T 1379,cultivated,13/10/2015
EA03456,"N520517,E543943",4081,T 1380,cultivated,13/10/2015
EA03457,"N520517,E543943",4081,T 1381,cultivated,13/10/2015
EA03458,"N520517,E543943",4081,T 1386,cultivated,13/10/2015
EA03459,"N520517,E543943",4081,T 1390,cultivated,13/10/2015
EA03460,"N520517,E543943",4081,T 1391,cultivated,13/10/2015
EA03461,"N520517,E543943",4081,T 1392,cultivated,13/10/2015
EA03462,"N520517,E543943",4081,T 1393,cultivated,13/10/2015
EA03463,"N520517,E543943",4081,T 1395,cultivated,13/10/2015
EA03464,"N520517,E543943",4081,T 1397,cultivated,13/10/2015
EA03465,"N520517,E543943",4081,T 1398,cultivated,13/10/2015
EA03466,"N520517,E543943",4081,T 1399,cultivated,13/10/2015
EA03467,"N520517,E543943",4081,T 1400,cultivated,13/10/2015
EA03468,"N520517,E543943",4081,T 1401,cultivated,13/10/2015
EA03469,"N520517,E543943",4081,T 1402,cultivated,13/10/2015
EA03470,"N520517,E543943",4081,T 1403,cultivated,13/10/2015
EA03471,"N520517,E543943",4081,T 1404,cultivated,13/10/2015
EA03472,"N520517,E543943",4081,T 1405,cultivated,13/10/2015
EA03473,"N520517,E543943",4081,T 1406,cultivated,13/10/2015
EA03474,"N520517,E543943",4081,T 1407,cultivated,13/10/2015
EA03475,"N520517,E543943",4081,T 1408,cultivated,13/10/2015
EA03476,"N520517,E543943",4081,T 1409,cultivated,13/10/2015
EA03477,"N520517,E543943",4081,T 1411,cultivated,13/10/2015
EA03478,"N520517,E543943",4081,T 1412,cultivated,13/10/2015
EA03479,"N520517,E543943",4081,T 1413,cultivated,13/10/2015
EA03480,"N520517,E543943",4081,T 1414,cultivated,13/10/2015
EA03481,"N520517,E543943",4081,T 1415,cultivated,13/10/2015
EA03482,"N520517,E543943",4081,T 1416,cultivated,13/10/2015
EA03483,"N520517,E543943",4081,T 1417,cultivated,13/10/2015
EA03484,"N520517,E543943",4081,T 1418,cultivated,13/10/2015
EA03485,"N520517,E543943",4081,T 1419,cultivated,13/10/2015
EA03486,"N520517,E543943",4081,T 1420,cultivated,13/10/2015
EA03487,"N520517,E543943",4081,T 1421,cultivated,13/10/2015
EA03488,"N520517,E543943",4081,T 1422,cultivated,13/10/2015
EA03489,"N520517,E543943",4081,T 1425,cultivated,13/10/2015
EA03490,"N520517,E543943",4081,T 1426,cultivated,13/10/2015
EA03491,"N520517,E543943",4081,T 1427,cultivated,13/10/2015
EA03492,"N520517,E543943",4081,T 1428,cultivated,13/10/2015
EA03493,"N520517,E543943",4081,T 1429,cultivated,13/10/2015
EA03494,"N520517,E543943",4081,T 1430,cultivated,13/10/2015
EA03495,"N520517,E543943",4081,T 1431,cultivated,13/10/2015
EA03496,"N520517,E543943",4081,T 1433,cultivated,13/10/2015
EA03497,"N520517,E543943",4081,T 1434,cultivated,13/10/2015
EA03498,"N520517,E543943",4081,T 1436,cultivated,13/10/2015
EA03499,"N520517,E543943",4081,T 1437,cultivated,13/10/2015
EA03500,"N520517,E543943",4081,T 1438,cultivated,13/10/2015
EA03501,"N520517,E543943",4081,T 1439,cultivated,13/10/2015
EA03502,"N520517,E543943",4081,T 1440,cultivated,13/10/2015
EA03503,"N520517,E543943",4081,T 1441,cultivated,13/10/2015
EA03504,"N520517,E543943",4081,T 1442,cultivated,13/10/2015
EA03505,"N520517,E543943",4081,T 1443,cultivated,13/10/2015
EA03506,"N520517,E543943",4081,T 1444,cultivated,13/10/2015
EA03507,"N520517,E543943",4081,T 1445,cultivated,13/10/2015
EA03508,"N520517,E543943",4081,T 1446,cultivated,13/10/2015
EA03509,"N520517,E543943",4081,T 1447,cultivated,13/10/2015
EA03510,"N520517,E543943",4081,T 1448,cultivated,13/10/2015
EA03511,"N520517,E543943",4081,T 1449,cultivated,13/10/2015
EA03512,"N520517,E543943",4081,T 1450,cultivated,13/10/2015
EA03513,"N520517,E543943",4081,T 1451,cultivated,13/10/2015
EA03514,"N520517,E543943",4081,T 1453,cultivated,13/10/2015
EA03515,"N520517,E543943",4081,T 1454,cultivated,13/10/2015
EA03516,"N520517,E543943",4081,T 1455,cultivated,13/10/2015
EA03517,"N520517,E543943",4081,T 1456,cultivated,13/10/2015
EA03518,"N520517,E543943",4081,T 1458,cultivated,13/10/2015
EA03519,"N520517,E543943",4081,T 1459,cultivated,13/10/2015
EA03520,"N520517,E543943",4081,T 1460,cultivated,13/10/2015
EA03521,"N520517,E543943",4081,T 1461,cultivated,13/10/2015
EA03522,"N520517,E543943",4081,T 1462,cultivated,13/10/2015
EA03523,"N520517,E543943",4081,T 1463,cultivated,13/10/2015
EA03524,"N520517,E543943",4081,T 1464,cultivated,13/10/2015
EA03525,"N520517,E543943",4081,T 1465,cultivated,13/10/2015
EA03526,"N520517,E543943",4081,T 1466,cultivated,13/10/2015
EA03527,"N520517,E543943",4081,T 1467,cultivated,13/10/2015
EA03528,"N520517,E543943",4081,T 1468,cultivated,13/10/2015
EA03529,"N520517,E543943",4081,T 1469,cultivated,13/10/2015
EA03530,"N520517,E543943",4081,T 1470,cultivated,13/10/2015
EA03531,"N520517,E543943",4081,T 1471,cultivated,13/10/2015
EA03532,"N520517,E543943",4081,T 1472,cultivated,13/10/2015
EA03533,"N520517,E543943",4081,T 1473,cultivated,13/10/2015
EA03534,"N520517,E543943",4081,T 1474,cultivated,13/10/2015
EA03535,"N520517,E543943",4081,T 1475,cultivated,13/10/2015
EA03536,"N520517,E543943",4081,T 1476,cultivated,13/10/2015
EA03537,"N520517,E543943",4081,T 1477,cultivated,13/10/2015
EA03538,"N520517,E543943",4081,T 1478,cultivated,13/10/2015
EA03539,"N520517,E543943",4081,T 1479,cultivated,13/10/2015
EA03540,"N520517,E543943",4081,T 1480,cultivated,13/10/2015
EA03541,"N520517,E543943",4081,T 1481,cultivated,13/10/2015
EA03542,"N520517,E543943",4081,T 1482,cultivated,13/10/2015
EA03543,"N520517,E543943",4081,T 1483,cultivated,13/10/2015
EA03544,"N520517,E543943",4081,T 1484,cultivated,13/10/2015
EA03545,"N520517,E543943",4081,T 1485,cultivated,13/10/2015
EA03546,"N520517,E543943",4081,T 1486,cultivated,13/10/2015
EA03547,"N520517,E543943",4081,T 1487,cultivated,13/10/2015
EA03548,"N520517,E543943",4081,T 1488,cultivated,13/10/2015
EA03549,"N520517,E543943",4081,T 1489,cultivated,13/10/2015
EA03550,"N520517,E543943",4081,T 1490,cultivated,13/10/2015
EA03551,"N520517,E543943",4081,T 1491,cultivated,13/10/2015
EA03552,"N520517,E543943",4081,T 1492,cultivated,13/10/2015
EA03553,"N520517,E543943",4081,T 1493,cultivated,13/10/2015
EA03554,"N520517,E543943",4081,T 1494,cultivated,13/10/2015
EA03555,"N520517,E543943",4081,T 1495,cultivated,13/10/2015
EA03556,"N520517,E543943",4081,T 1496,cultivated,13/10/2015
EA03557,"N520517,E543943",4081,T 1497,cultivated,13/10/2015
EA03558,"N520517,E543943",4081,T 1498,cultivated,13/10/2015
EA03559,"N520517,E543943",4081,T 1499,cultivated,13/10/2015
EA03560,"N520517,E543943",4081,T 1500,cultivated,13/10/2015
EA03561,"N520517,E543943",4081,T 1501,cultivated,13/10/2015
EA03562,"N520517,E543943",4081,T 1502,cultivated,13/10/2015
EA03563,"N520517,E543943",4081,T 1503,cultivated,13/10/2015
EA03564,"N520517,E543943",4081,T 1504,cultivated,13/10/2015
EA03565,"N520517,E543943",4081,T 1505,cultivated,13/10/2015
EA03566,"N520517,E543943",4081,T 1506,cultivated,13/10/2015
EA03567,"N520517,E543943",4081,T 1507,cultivated,13/10/2015
EA03568,"N520517,E543943",4081,T 1508,cultivated,13/10/2015
EA03569,"N520517,E543943",4081,T 1509,cultivated,13/10/2015
EA03570,"N520517,E543943",4081,T 1510,cultivated,13/10/2015
EA03571,"N520517,E543943",4081,T 1511,cultivated,13/10/2015
EA03572,"N520517,E543943",4081,T 1512,cultivated,13/10/2015
EA03573,"N520517,E543943",4081,T 1513,cultivated,13/10/2015
EA03574,"N520517,E543943",4081,T 1514,cultivated,13/10/2015
EA03575,"N520517,E543943",4081,T 1515,cultivated,13/10/2015
EA03576,"N520517,E543943",4081,T 1516,cultivated,13/10/2015
EA03577,"N520517,E543943",4081,T 1517,cultivated,13/10/2015
EA03578,"N520517,E543943",4081,T 1518,cultivated,13/10/2015
EA03579,"N520517,E543943",4081,T 1519,cultivated,13/10/2015
EA03580,"N520517,E543943",4081,T 1520,cultivated,13/10/2015
EA03581,"N520517,E543943",4081,T 1521,cultivated,13/10/2015
EA03582,"N520517,E543943",4081,T 1522,cultivated,13/10/2015
EA03583,"N520517,E543943",4081,T 1523,cultivated,13/10/2015
EA03584,"N520517,E543943",4081,T 1524,cultivated,13/10/2015
EA03585,"N520517,E543943",4081,T 1525,cultivated,13/10/2015
EA03586,"N520517,E543943",4081,T 1526,cultivated,13/10/2015
EA03587,"N520517,E543943",4081,T 1527,cultivated,13/10/2015
EA03588,"N520517,E543943",4081,T 1528,cultivated,13/10/2015
EA03589,"N520517,E543943",4081,T 1529,cultivated,13/10/2015
EA03590,"N520517,E543943",4081,T 1530,cultivated,13/10/2015
EA03591,"N520517,E543943",4081,T 1531,cultivated,13/10/2015
EA03592,"N520517,E543943",4081,T 1532,cultivated,13/10/2015
EA03593,"N520517,E543943",4081,T 1533,cultivated,13/10/2015
EA03594,"N520517,E543943",4081,T 1534,cultivated,13/10/2015
EA03595,"N520517,E543943",4081,T 1535,cultivated,13/10/2015
EA03596,"N520517,E543943",4081,T 1536,cultivated,13/10/2015
EA03597,"N520517,E543943",4081,T 1537,cultivated,13/10/2015
EA03598,"N520517,E543943",4081,T 1538,cultivated,13/10/2015
EA03599,"N520517,E543943",4081,T 1539,cultivated,13/10/2015
EA03600,"N520517,E543943",4081,T 1540,cultivated,13/10/2015
EA03601,"N520517,E543943",4081,T 1541,cultivated,13/10/2015
EA03602,"N520517,E543943",4081,T 1543,cultivated,13/10/2015
EA03603,"N520517,E543943",4081,T 1544,cultivated,13/10/2015
EA03604,"N520517,E543943",4081,T 1545,cultivated,13/10/2015
EA03605,"N520517,E543943",4081,T 1546,cultivated,13/10/2015
EA03606,"N520517,E543943",4081,T 1547,cultivated,13/10/2015
EA03607,"N520517,E543943",4081,T 1548,cultivated,13/10/2015
EA03608,"N520517,E543943",4081,T 1549,cultivated,13/10/2015
EA03609,"N520517,E543943",4081,T 1550,cultivated,13/10/2015
EA03610,"N520517,E543943",4081,T 1551,cultivated,13/10/2015
EA03611,"N520517,E543943",4081,T 1552,cultivated,13/10/2015
EA03612,"N520517,E543943",4081,T 1553,cultivated,13/10/2015
EA03613,"N520517,E543943",4081,T 1554,cultivated,13/10/2015
EA03614,"N520517,E543943",4081,T 1555,cultivated,13/10/2015
EA03615,"N520517,E543943",4081,T 1556,cultivated,13/10/2015
EA03616,"N520517,E543943",4081,T 1557,cultivated,13/10/2015
EA03617,"N520517,E543943",4081,T 1558,cultivated,13/10/2015
EA03618,"N520517,E543943",4081,T 1559,cultivated,13/10/2015
EA03619,"N520517,E543943",4081,T 1560,cultivated,13/10/2015
EA03620,"N520517,E543943",4081,T 1562,cultivated,13/10/2015
EA03621,"N520517,E543943",4081,T 1563,cultivated,13/10/2015
EA03622,"N520517,E543943",4081,T 1564,cultivated,13/10/2015
EA03623,"N520517,E543943",4081,T 1565,cultivated,13/10/2015
EA03624,"N520517,E543943",4081,T 1566,cultivated,13/10/2015
EA03625,"N520517,E543943",4081,T 1567,cultivated,13/10/2015
EA03626,"N520517,E543943",4081,T 1568,cultivated,13/10/2015
EA03627,"N520517,E543943",4081,T 1569,cultivated,13/10/2015
EA03628,"N520517,E543943",4081,T 1570,cultivated,13/10/2015
EA03629,"N520517,E543943",4081,T 1571,cultivated,13/10/2015
EA03630,"N520517,E543943",4081,T 1572,cultivated,13/10/2015
EA03631,"N520517,E543943",4081,T 1573,cultivated,13/10/2015
EA03632,"N520517,E543943",4081,T 1574,cultivated,13/10/2015
EA03633,"N520517,E543943",4081,T 1592,cultivated,13/10/2015
EA03634,"N520517,E543943",4081,T 1595,cultivated,13/10/2015
EA03635,"N520517,E543943",4081,T 1596,cultivated,13/10/2015
EA03636,"N520517,E543943",4081,T 1597,cultivated,13/10/2015
EA03637,"N520517,E543943",4081,T 1598,cultivated,13/10/2015
EA03638,"N520517,E543943",4081,T 1599,cultivated,13/10/2015
EA03639,"N520517,E543943",4081,T 1600,cultivated,13/10/2015
EA03640,"N520517,E543943",4081,T 1601,cultivated,13/10/2015
EA03641,"N520517,E543943",4081,T 1602,cultivated,13/10/2015
EA03642,"N520517,E543943",4081,T 1603,cultivated,13/10/2015
EA03643,"N520517,E543943",4081,T 1604,cultivated,13/10/2015
EA03644,"N520517,E543943",4081,T 1605,cultivated,13/10/2015
EA03645,"N520517,E543943",4081,T 1606,cultivated,13/10/2015
EA03646,"N520517,E543943",4081,T 1607,cultivated,13/10/2015
EA03647,"N520517,E543943",4081,T 1608,cultivated,13/10/2015
EA03648,"N520517,E543943",4081,T 1609,cultivated,13/10/2015
EA03649,"N520517,E543943",4081,T 1610,cultivated,13/10/2015
EA03650,"N520517,E543943",4081,T 1611,cultivated,13/10/2015
EA03651,"N520517,E543943",4081,T 1612,cultivated,13/10/2015
EA03652,"N520517,E543943",4081,T 1613,cultivated,13/10/2015
EA03653,"N520517,E543943",4081,T 1614,cultivated,13/10/2015
EA03654,"N520517,E543943",4081,T 1615,cultivated,13/10/2015
EA03655,"N520517,E543943",4081,T 1616,cultivated,13/10/2015
EA03656,"N520517,E543943",4081,T 1617,cultivated,13/10/2015
EA03657,"N520517,E543943",4081,T 1618,cultivated,13/10/2015
EA03658,"N520517,E543943",4081,T 1619,cultivated,13/10/2015
EA03659,"N520517,E543943",4081,T 1620,cultivated,13/10/2015
EA03660,"N520517,E543943",4081,T 1621,cultivated,13/10/2015
EA03661,"N520517,E543943",4081,T 1622,cultivated,13/10/2015
EA03662,"N520517,E543943",4081,T 1623,cultivated,13/10/2015
EA03663,"N520517,E543943",4081,T 1624,cultivated,13/10/2015
EA03664,"N520517,E543943",4081,T 1625,cultivated,13/10/2015
EA03665,"N520517,E543943",4081,T 1626,cultivated,13/10/2015
EA03666,"N520517,E543943",4081,T 1627,cultivated,13/10/2015
EA03667,"N520517,E543943",4081,T 1628,cultivated,13/10/2015
EA03668,"N520517,E543943",4081,T 1629,cultivated,13/10/2015
EA03669,"N520517,E543943",4081,T 1630,cultivated,13/10/2015
EA03670,"N520517,E543943",4081,T 1631,cultivated,13/10/2015
EA03671,"N520517,E543943",4081,T 1632,cultivated,13/10/2015
EA03672,"N520517,E543943",4081,T 1633,cultivated,13/10/2015
EA03673,"N520517,E543943",4081,T 1634,cultivated,13/10/2015
EA03674,"N520517,E543943",4081,T 1635,cultivated,13/10/2015
EA03675,"N520517,E543943",4081,T 1636,cultivated,13/10/2015
EA03676,"N520517,E543943",4081,T 1637,cultivated,13/10/2015
EA03677,"N520517,E543943",4081,T 1638,cultivated,13/10/2015
EA03678,"N520517,E543943",4081,T 1639,cultivated,13/10/2015
EA03679,"N520517,E543943",4081,T 1640,cultivated,13/10/2015
EA03680,"N520517,E543943",4081,T 1641,cultivated,13/10/2015
EA03681,"N520517,E543943",4081,T 1642,cultivated,13/10/2015
EA03682,"N520517,E543943",4081,T 1643,cultivated,13/10/2015
EA03683,"N520517,E543943",4081,T 1644,cultivated,13/10/2015
EA03684,"N520517,E543943",4081,T 1645,cultivated,13/10/2015
EA03685,"N520517,E543943",4081,T 1646,cultivated,13/10/2015
EA03686,"N520517,E543943",4081,T 1647,cultivated,13/10/2015
EA03687,"N520517,E543943",4081,T 1648,cultivated,13/10/2015
EA03688,"N520517,E543943",4081,T 1649,cultivated,13/10/2015
EA03689,"N520517,E543943",4081,T 1650,cultivated,13/10/2015
EA03690,"N520517,E543943",4081,T 1651,cultivated,13/10/2015
EA03691,"N520517,E543943",4081,T 1652,cultivated,13/10/2015
EA03692,"N520517,E543943",4081,T 1653,cultivated,13/10/2015
EA03693,"N520517,E543943",4081,T 1654,cultivated,13/10/2015
EA03694,"N520517,E543943",4081,T 1655,cultivated,13/10/2015
EA03695,"N520517,E543943",4081,T 1656,cultivated,13/10/2015
EA03696,"N520517,E543943",4081,T 1657,cultivated,13/10/2015
EA03697,"N520517,E543943",4081,T 1658,cultivated,13/10/2015
EA03698,"N520517,E543943",4081,T 1659,cultivated,13/10/2015
EA03699,"N520517,E543943",4081,T 1660,cultivated,13/10/2015
EA03700,"N520517,E543943",4081,T 1661,cultivated,13/10/2015
EA03701,"N520517,E543943",4081,T 1662,cultivated,13/10/2015
EA03702,"N520517,E543943",4081,T 1663,cultivated,13/10/2015
EA03703,"N520517,E543943",4081,T 1664,cultivated,13/10/2015
EA03704,"N520517,E543943",4081,T 1665,cultivated,13/10/2015
EA03705,"N520517,E543943",4081,T 1666,cultivated,13/10/2015
EA03706,"N520517,E543943",4081,T 1667,cultivated,13/10/2015
EA03707,"N520517,E543943",4081,T 1669,cultivated,13/10/2015
EA03708,"N520517,E543943",4081,T 1670,cultivated,13/10/2015
EA03709,"N520517,E543943",4081,T 1671,cultivated,13/10/2015
EA03710,"N520517,E543943",4081,T 1672,cultivated,13/10/2015
EA03711,"N520517,E543943",4081,T 1673,cultivated,13/10/2015
EA03712,"N520517,E543943",4081,T 1674,cultivated,13/10/2015
EA03713,"N520517,E543943",4081,T 1675,cultivated,13/10/2015
EA03714,"N520517,E543943",4081,T 1676,cultivated,13/10/2015
EA03715,"N520517,E543943",4081,T 1677,cultivated,13/10/2015
EA03716,"N520517,E543943",4081,T 1678,cultivated,13/10/2015
EA03717,"N520517,E543943",4081,T 1680,cultivated,13/10/2015
EA03718,"N520517,E543943",4081,T 1681,cultivated,13/10/2015
EA03719,"N520517,E543943",4081,T 1683,cultivated,13/10/2015
EA03720,"N520517,E543943",4081,T 1684,cultivated,13/10/2015
EA03721,"N520517,E543943",4081,T 1686,cultivated,13/10/2015
EA03722,"N520517,E543943",4081,T 1687,cultivated,13/10/2015
EA03723,"N520517,E543943",4081,T 1696,cultivated,13/10/2015
EA03724,"N520517,E543943",4081,T 1697,cultivated,13/10/2015
EA03725,"N520517,E543943",4081,T 1698,cultivated,13/10/2015
EA03726,"N520517,E543943",4081,T 1704,cultivated,13/10/2015
EA03727,"N520517,E543943",4081,T 1705,cultivated,13/10/2015
EA03728,"N520517,E543943",4081,T 1706,cultivated,13/10/2015
EA03729,"N520517,E543943",4081,T 1708,cultivated,13/10/2015
EA03730,"N520517,E543943",4081,T 1709,cultivated,13/10/2015
EA03731,"N520517,E543943",4081,T 1710,cultivated,13/10/2015
EA03733,"N520517,E543943",4081,CGN1431,cultivatedHabitate,13/10/2015
EA03741,"N520517,E543943",4081,CGN1431,cultivatedHabitate,13/10/2015
EA03755,"N520517,E543943",4081,CGN1431,cultivatedHabitate,13/10/2015
EA03801,"N520517,E543943",4081,CGN1431,cultivatedHabitate,13/10/2015
EA03931,"N520517,E543943",4081,G 1592,cultivated,1955-01-20
EA03932,"N520517,E543943",4081,G 1593,cultivated,1955-01-20
EA03933,"N520517,E543943",4081,G 1594,cultivated,1955-01-20
EA03934,"N520517,E543943",4081,G 1595,cultivated,1955-01-20
EA03935,"N520517,E543943",4081,G 5761,cultivated,1956-10-01
EA03936,"N520517,E543943",4081,G 6068,cultivated,1956-12-17
EA03937,"N520517,E543943",4081,G 7444,cultivated,1958-05-01
EA03938,"N520517,E543943",4081,G 9781,cultivated,1960-01-05
EA03939,"N520517,E543943",4081,G 12921,cultivated,1963-03-28
EA03940,"N520517,E543943",4081,G 13715,cultivated,1964-09-03
EA03941,"N520517,E543943",4081,G 13717,cultivated,1964-09-03
EA03942,"N520517,E543943",4081,G 13719,cultivated,1964-09-03
EA03943,"N520517,E543943",4081,G 13809,cultivated,1964-03-19
EA03944,"N520517,E543943",4081,G 14129,cultivated,1964-05-11
EA03945,"N520517,E543943",4081,G 14377,cultivated,1964-12-17
EA03946,"N520517,E543943",4081,G 14383,cultivated,1964-12-17
EA03947,"N520517,E543943",4081,G 14402,cultivated,1965-02-05
EA03948,"N520517,E543943",4081,G 14403,cultivated,1965-02-05
EA03949,"N520517,E543943",4081,G 14404,cultivated,1965-02-05
EA03950,"N520517,E543943",4081,G 14409,cultivated,1965-02-05
EA03951,"N520517,E543943",4081,G 14414,cultivated,1965-02-05
EA03952,"N520517,E543943",4081,G 14419,cultivated,1965-02-05
EA03953,"N520517,E543943",4081,G 14569,cultivated,1965-03-22
EA03954,"N520517,E543943",4081,G 14585,cultivated,1965-03-22
EA03955,"N520517,E543943",4081,G 14589,cultivated,1965-03-22
EA03956,"N520517,E543943",4081,G 15283,cultivated,1965-06-06
EA03957,"N520517,E543943",4081,G 17357,cultivated,1966-11-23
EA03958,"N520517,E543943",4081,G 17932,cultivated,1967-05-01
EA03959,"N520517,E543943",4081,G 18553,cultivated,1968-02-12
EA03960,"N520517,E543943",4081,G 18554,cultivated,1968-02-12
EA03961,"N520517,E543943",4081,G 18555,cultivated,1968-02-12
EA03962,"N520517,E543943",4081,G 18559,cultivated,1968-02-12
EA03963,"N520517,E543943",4081,G 18567,cultivated,1968-02-12
EA03964,"N520517,E543943",4081,G 19068,cultivated,1969-02-14
EA03965,"N520517,E543943",4081,G 20129,cultivated,1970-03-16
EA03966,"N520517,E543943",4081,G 20228,cultivated,1970-04-10
EA03967,"N520517,E543943",4081,G 20229,cultivated,1970-04-10
EA03968,"N520517,E543943",4081,G 20494,cultivated,1971-01-11
EA03969,"N520517,E543943",4081,G 22853,Breeding,1973-05-23
EA03970,"N520517,E543943",4081,G 23070,Breeding,1974-01-22
EA03971,"N520517,E543943",4081,G 23076,cultivated,1973-08-29
EA03972,"N520517,E543943",4081,G 23339,Uncertain,1974-09-01
EA03973,"N520517,E543943",4081,G 23714,cultivated,1975-05-28
EA03974,"N520517,E543943",4081,G 23715,cultivated,1975-05-28
EA03975,"N520517,E543943",4081,G 23717,cultivated,1975-05-28
EA03976,"N520517,E543943",4081,G 23718,cultivated,1975-05-28
