"Subject","Predicate","Object","Provenance","Score"
"hal1 (saccharomyces cerevisiae s288c)","is adjacent to","isobutyl alcohol","210156479","9.729"
"hal1 (saccharomyces cerevisiae s288c)","is adjacent to","isobutyl alcohol","210158587","9.729"
"hal1 (saccharomyces cerevisiae s288c)","is adjacent to","fenpropimorph","210116100","8.26"
"hal1 (saccharomyces cerevisiae s288c)","is adjacent to","fenpropimorph","210158496","8.26"
"hal1 (saccharomyces cerevisiae s288c)","is adjacent to","tunicamycin","210199748","10.0891"
"hal1 (saccharomyces cerevisiae s288c)","is adjacent to","ypr003c (saccharomyces cerevisiae s288c)","210231002","10.476"
"hal1 (saccharomyces cerevisiae s288c)","is adjacent to","rec8 (saccharomyces cerevisiae s288c)","210113154","10.5194"
"hal1 (saccharomyces cerevisiae s288c)","is adjacent to","rec8 (saccharomyces cerevisiae s288c)","210153327","10.5194"
"hal1 (saccharomyces cerevisiae s288c)","is adjacent to","rec8 (saccharomyces cerevisiae s288c)","210187933","10.5194"
"hal1 (saccharomyces cerevisiae s288c)","is adjacent to","icl2 (saccharomyces cerevisiae s288c)","210161045","10.458"
"hal1 (saccharomyces cerevisiae s288c)","is adjacent to","icl2 (saccharomyces cerevisiae s288c)","210213142","10.458"
"hal1 (saccharomyces cerevisiae s288c)","is adjacent to","icl2 (saccharomyces cerevisiae s288c)","210221189","10.458"
"hal1 (saccharomyces cerevisiae s288c)","is adjacent to","aim45 (saccharomyces cerevisiae s288c)","210163375","8.6606"
"hal1 (saccharomyces cerevisiae s288c)","is adjacent to","miconazole","210125809","8.7636"
"hal1 (saccharomyces cerevisiae s288c)","is adjacent to","miconazole","210218808","8.7636"
"hal1 (saccharomyces cerevisiae s288c)","is adjacent to","miconazole","210225043","8.7636"
"hal1 (saccharomyces cerevisiae s288c)","is adjacent to","cycloheximide","210194516","11.8153"
"hal1 (saccharomyces cerevisiae s288c)","is adjacent to","cycloheximide","210221564","11.8153"
"hal1 (saccharomyces cerevisiae s288c)","is adjacent to","cycloheximide","210225402","11.8153"
"hal1 (saccharomyces cerevisiae s288c)","is adjacent to","cycloheximide","210238567","11.8153"
"hal1 (saccharomyces cerevisiae s288c)","is functionally related to","isobutyl alcohol","210103193","9.729"
"hal1 (saccharomyces cerevisiae s288c)","is functionally related to","isobutyl alcohol","210210822","9.729"
"hal1 (saccharomyces cerevisiae s288c)","is functionally related to","fenpropimorph","210164143","8.26"
"hal1 (saccharomyces cerevisiae s288c)","is functionally related to","fenpropimorph","210212443","8.26"
"hal1 (saccharomyces cerevisiae s288c)","is functionally related to","fenpropimorph","210220007","8.26"
"hal1 (saccharomyces cerevisiae s288c)","is functionally related to","tunicamycin","210113307","10.0891"
"hal1 (saccharomyces cerevisiae s288c)","is functionally related to","tunicamycin","210165413","10.0891"
"hal1 (saccharomyces cerevisiae s288c)","is functionally related to","tunicamycin","210226267","10.0891"
"hal1 (saccharomyces cerevisiae s288c)","is functionally related to","ypr003c (saccharomyces cerevisiae s288c)","210152152","10.476"
"hal1 (saccharomyces cerevisiae s288c)","is functionally related to","ypr003c (saccharomyces cerevisiae s288c)","210192510","10.476"
"hal1 (saccharomyces cerevisiae s288c)","is functionally related to","ypr003c (saccharomyces cerevisiae s288c)","210195235","10.476"
"hal1 (saccharomyces cerevisiae s288c)","is functionally related to","rec8 (saccharomyces cerevisiae s288c)","210150251","10.5194"
"hal1 (saccharomyces cerevisiae s288c)","is functionally related to","rec8 (saccharomyces cerevisiae s288c)","210196755","10.5194"
"hal1 (saccharomyces cerevisiae s288c)","is functionally related to","rec8 (saccharomyces cerevisiae s288c)","210226253","10.5194"
"hal1 (saccharomyces cerevisiae s288c)","is functionally related to","icl2 (saccharomyces cerevisiae s288c)","210102075","10.458"
"hal1 (saccharomyces cerevisiae s288c)","is functionally related to","icl2 (saccharomyces cerevisiae s288c)","210149225","10.458"
"hal1 (saccharomyces cerevisiae s288c)","is functionally related to","icl2 (saccharomyces cerevisiae s288c)","210187022","10.458"
"hal1 (saccharomyces cerevisiae s288c)","is functionally related to","aim45 (saccharomyces cerevisiae s288c)","210102035","8.6606"
"hal1 (saccharomyces cerevisiae s288c)","is functionally related to","aim45 (saccharomyces cerevisiae s288c)","210142160","8.6606"
"hal1 (saccharomyces cerevisiae s288c)","is functionally related to","aim45 (saccharomyces cerevisiae s288c)","210205900","8.6606"
"hal1 (saccharomyces cerevisiae s288c)","is functionally related to","miconazole","210164397","8.7636"
"hal1 (saccharomyces cerevisiae s288c)","is functionally related to","miconazole","210222673","8.7636"
"hal1 (saccharomyces cerevisiae s288c)","is functionally related to","methyl methanesulfonate","210135589","12.8539"
"hal1 (saccharomyces cerevisiae s288c)","is functionally related to","methyl methanesulfonate","210165927","12.8539"
"hal1 (saccharomyces cerevisiae s288c)","is functionally related to","cycloheximide","210165704","11.8153"
"hal1 (saccharomyces cerevisiae s288c)","is functionally related to","cycloheximide","210212330","11.8153"
"hal1 (saccharomyces cerevisiae s288c)","affects","isobutyl alcohol","210111218","9.729"
"hal1 (saccharomyces cerevisiae s288c)","affects","isobutyl alcohol","210188650","9.729"
"hal1 (saccharomyces cerevisiae s288c)","affects","isobutyl alcohol","210223305","9.729"
"hal1 (saccharomyces cerevisiae s288c)","affects","fenpropimorph","210224959","8.26"
"hal1 (saccharomyces cerevisiae s288c)","affects","tunicamycin","210164496","10.0891"
"hal1 (saccharomyces cerevisiae s288c)","affects","tunicamycin","210192624","10.0891"
"hal1 (saccharomyces cerevisiae s288c)","affects","ypr003c (saccharomyces cerevisiae s288c)","210187670","10.476"
"hal1 (saccharomyces cerevisiae s288c)","affects","rec8 (saccharomyces cerevisiae s288c)","210162870","10.5194"
"hal1 (saccharomyces cerevisiae s288c)","affects","rec8 (saccharomyces cerevisiae s288c)","210218309","10.5194"
"hal1 (saccharomyces cerevisiae s288c)","affects","miconazole","210190507","8.7636"
"hal1 (saccharomyces cerevisiae s288c)","affects","methyl methanesulfonate","210162173","12.8539"
"hal1 (saccharomyces cerevisiae s288c)","affects","methyl methanesulfonate","210176090","12.8539"
"hal1 (saccharomyces cerevisiae s288c)","affects","cycloheximide","210167852","11.8153"
"hal1 (saccharomyces cerevisiae s288c)","gene product variant increases","isobutyl alcohol","210163641","9.729"
"hal1 (saccharomyces cerevisiae s288c)","gene product variant increases","tunicamycin","210225226","10.0891"
"hal1 (saccharomyces cerevisiae s288c)","gene product variant increases","ypr003c (saccharomyces cerevisiae s288c)","210130980","10.476"
"hal1 (saccharomyces cerevisiae s288c)","gene product variant increases","ypr003c (saccharomyces cerevisiae s288c)","210161269","10.476"
"hal1 (saccharomyces cerevisiae s288c)","gene product variant increases","aim45 (saccharomyces cerevisiae s288c)","210216389","8.6606"
"hal1 (saccharomyces cerevisiae s288c)","gene product variant increases","miconazole","210228205","8.7636"
"hal1 (saccharomyces cerevisiae s288c)","gene product variant increases","methyl methanesulfonate","210200650","12.8539"
"hal1 (saccharomyces cerevisiae s288c)","gene product variant decreases","fenpropimorph","210202527","8.26"
"hal1 (saccharomyces cerevisiae s288c)","gene product variant decreases","tunicamycin","210219605","10.0891"
"hal1 (saccharomyces cerevisiae s288c)","gene product variant decreases","ypr003c (saccharomyces cerevisiae s288c)","210215337","10.476"
"hal1 (saccharomyces cerevisiae s288c)","gene product variant decreases","icl2 (saccharomyces cerevisiae s288c)","210130687","10.458"
"hal1 (saccharomyces cerevisiae s288c)","gene product variant decreases","aim45 (saccharomyces cerevisiae s288c)","210153964","8.6606"
"hal1 (saccharomyces cerevisiae s288c)","gene product variant decreases","aim45 (saccharomyces cerevisiae s288c)","210188435","8.6606"
"hal1 (saccharomyces cerevisiae s288c)","gene product variant decreases","miconazole","210161801","8.7636"
"hal1 (saccharomyces cerevisiae s288c)","gene product variant decreases","methyl methanesulfonate","210187020","12.8539"
"hal1 (saccharomyces cerevisiae s288c)","gene product variant decreases","methyl methanesulfonate","210223345","12.8539"
"hal1 (saccharomyces cerevisiae s288c)","gene product variant decreases","methyl methanesulfonate","210225699","12.8539"
"hal1 (saccharomyces cerevisiae s288c)","gene product variant decreases","cycloheximide","210122098","11.8153"
"hal1 (saccharomyces cerevisiae s288c)","gene product variant does not result in abnormal","icl2 (saccharomyces cerevisiae s288c)","210187298","10.458"
"frt1 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","171020580","8.9962"
"frt1 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210105524","8.9962"
"frt1 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210108433","8.9962"
"frt1 (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210130014","8.9962"
"frt1 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210175328","8.9962"
"frt1 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210221790","8.9962"
"frt1 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210225226","8.9962"
"frt1 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210152468","8.9962"
"frt1 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210189805","8.9962"
"sub1 (saccharomyces cerevisiae s288c)","is a","resistance to chemicals","210190704","12.5731"
"sub1 (saccharomyces cerevisiae s288c)","is a","resistance to chemicals","210232528","12.5731"
"sub1 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210115609","12.5731"
"sub1 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210148617","12.5731"
"sub1 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210215729","12.5731"
"sub1 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210226642","12.5731"
"sub1 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210181199","12.5731"
"sub1 (saccharomyces cerevisiae s288c)","gene product variant does not result in abnormal","resistance to chemicals","210226841","12.5731"
"ypr003c (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210173921","10.5109"
"ypr003c (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210187816","10.5109"
"ypr003c (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210161743","10.5109"
"ypr003c (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210216340","10.5109"
"ypr003c (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210152809","10.5109"
"ypr003c (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210155186","10.5109"
"ypr003c (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210192626","10.5109"
"ypr003c (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210103493","10.5109"
"sil1 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210145457","9.2471"
"sil1 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210167078","9.2471"
"sil1 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210202610","9.2471"
"sil1 (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210115482","9.2471"
"sil1 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210109166","9.2471"
"sil1 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210140846","9.2471"
"sil1 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210165452","9.2471"
"sil1 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210148645","9.2471"
"rec8 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210153692","8.3954"
"rec8 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210162983","8.3954"
"rec8 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210200425","8.3954"
"rec8 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210215924","8.3954"
"rec8 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210228939","8.3954"
"rec8 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210175819","8.3954"
"rec8 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210218719","8.3954"
"rec8 (saccharomyces cerevisiae s288c)","gene product variant does not result in abnormal","resistance to chemicals","210188116","8.3954"
"imp2 (saccharomyces cerevisiae s288c)","is a","resistance to chemicals","210232522","11.3545"
"imp2 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210144097","11.3545"
"imp2 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210226548","11.3545"
"imp2 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210226628","11.3545"
"imp2 (saccharomyces cerevisiae s288c)","gene product variant increases","resistance to chemicals","210112854","11.3545"
"imp2 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210148217","11.3545"
"imp2 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210189741","11.3545"
"imp2 (saccharomyces cerevisiae s288c)","gene product variant does not result in abnormal","resistance to chemicals","210150969","11.3545"
"mih1 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210108759","9.3144"
"mih1 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210146725","9.3144"
"mih1 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210188341","9.3144"
"mih1 (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210182335","9.3144"
"mih1 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210226622","9.3144"
"mih1 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210232520","9.3144"
"mih1 (saccharomyces cerevisiae s288c)","gene product variant increases","resistance to chemicals","210176124","9.3144"
"mih1 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210226174","9.3144"
"myo2 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","171020572","11.3896"
"myo2 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210110248","11.3896"
"myo2 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210110457","11.3896"
"myo2 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210137683","11.3896"
"myo2 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210225699","11.3896"
"myo2 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210116310","11.3896"
"myo2 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210177119","11.3896"
"myo2 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210194133","11.3896"
"myo2 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210227553","11.3896"
"smc5 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210109253","9.6663"
"smc5 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210142497","9.6663"
"smc5 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210166522","9.6663"
"smc5 (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210107405","9.6663"
"smc5 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210146879","9.6663"
"smc5 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210170888","9.6663"
"smc5 (saccharomyces cerevisiae s288c)","gene product variant does not result in abnormal","resistance to chemicals","210202745","9.6663"
"smc5 (saccharomyces cerevisiae s288c)","gene product variant does not result in abnormal","resistance to chemicals","210235912","9.6663"
"rtg1 (saccharomyces cerevisiae s288c)","is a","nuf2 (saccharomyces cerevisiae s288c)","210149465","10.0624"
"rtg1 (saccharomyces cerevisiae s288c)","is adjacent to","pterostilbene","210224131","8.9078"
"rtg1 (saccharomyces cerevisiae s288c)","is adjacent to","sodium selenide","210104419","11.3222"
"rtg1 (saccharomyces cerevisiae s288c)","is adjacent to","sodium selenide","210104615","11.3222"
"rtg1 (saccharomyces cerevisiae s288c)","is adjacent to","sodium selenide","210135263","11.3222"
"rtg1 (saccharomyces cerevisiae s288c)","is adjacent to","fenpropimorph","210102837","10.0654"
"rtg1 (saccharomyces cerevisiae s288c)","is adjacent to","fenpropimorph","210136686","10.0654"
"rtg1 (saccharomyces cerevisiae s288c)","is adjacent to","fenpropimorph","210165609","10.0654"
"rtg1 (saccharomyces cerevisiae s288c)","is adjacent to","fenpropimorph","210233985","10.0654"
"rtg1 (saccharomyces cerevisiae s288c)","is adjacent to","fenpropimorph","210234016","10.0654"
"rtg1 (saccharomyces cerevisiae s288c)","is adjacent to","ascomycin","210133985","8.3279"
"rtg1 (saccharomyces cerevisiae s288c)","is adjacent to","ascomycin","210220087","8.3279"
"rtg1 (saccharomyces cerevisiae s288c)","is adjacent to","ascomycin","210225870","8.3279"
"rtg1 (saccharomyces cerevisiae s288c)","is adjacent to","ascomycin","210229536","8.3279"
"rtg1 (saccharomyces cerevisiae s288c)","is adjacent to","inp54 (saccharomyces cerevisiae s288c)","210103622","10.3318"
"rtg1 (saccharomyces cerevisiae s288c)","is adjacent to","inp54 (saccharomyces cerevisiae s288c)","210225270","10.3318"
"rtg1 (saccharomyces cerevisiae s288c)","is adjacent to","inp54 (saccharomyces cerevisiae s288c)","210227137","10.3318"
"rtg1 (saccharomyces cerevisiae s288c)","is adjacent to","nuf2 (saccharomyces cerevisiae s288c)","210219542","10.0624"
"rtg1 (saccharomyces cerevisiae s288c)","is adjacent to","hst1 (saccharomyces cerevisiae s288c)","210108161","10.4108"
"rtg1 (saccharomyces cerevisiae s288c)","is adjacent to","hst1 (saccharomyces cerevisiae s288c)","210205938","10.4108"
"rtg1 (saccharomyces cerevisiae s288c)","is adjacent to","sulfanilamide","210136001","8.4995"
"rtg1 (saccharomyces cerevisiae s288c)","is adjacent to","sulfanilamide","210204198","8.4995"
"rtg1 (saccharomyces cerevisiae s288c)","is adjacent to","sulfanilamide","210230945","8.4995"
"rtg1 (saccharomyces cerevisiae s288c)","is adjacent to","sulfanilamide","210232086","13.6925"
"rtg1 (saccharomyces cerevisiae s288c)","is adjacent to","sodium selenide","210226029","9.1615"
"rtg1 (saccharomyces cerevisiae s288c)","is functionally related to","pterostilbene","210115980","8.9078"
"rtg1 (saccharomyces cerevisiae s288c)","is functionally related to","pterostilbene","210136177","8.9078"
"rtg1 (saccharomyces cerevisiae s288c)","is functionally related to","pterostilbene","210233655","8.9078"
"rtg1 (saccharomyces cerevisiae s288c)","is functionally related to","sodium selenide","210190393","11.3222"
"rtg1 (saccharomyces cerevisiae s288c)","is functionally related to","sodium selenide","210226406","11.3222"
"rtg1 (saccharomyces cerevisiae s288c)","is functionally related to","ascomycin","210172076","8.3279"
"rtg1 (saccharomyces cerevisiae s288c)","is functionally related to","ascomycin","210223983","8.3279"
"rtg1 (saccharomyces cerevisiae s288c)","is functionally related to","inp54 (saccharomyces cerevisiae s288c)","210123149","10.3318"
"rtg1 (saccharomyces cerevisiae s288c)","is functionally related to","inp54 (saccharomyces cerevisiae s288c)","210133332","10.3318"
"rtg1 (saccharomyces cerevisiae s288c)","is functionally related to","nuf2 (saccharomyces cerevisiae s288c)","210132799","10.0624"
"rtg1 (saccharomyces cerevisiae s288c)","is functionally related to","nuf2 (saccharomyces cerevisiae s288c)","210222135","10.0624"
"rtg1 (saccharomyces cerevisiae s288c)","is functionally related to","nuf2 (saccharomyces cerevisiae s288c)","210225110","10.0624"
"rtg1 (saccharomyces cerevisiae s288c)","is functionally related to","hst1 (saccharomyces cerevisiae s288c)","210133497","10.4108"
"rtg1 (saccharomyces cerevisiae s288c)","is functionally related to","hst1 (saccharomyces cerevisiae s288c)","210178452","10.4108"
"rtg1 (saccharomyces cerevisiae s288c)","is functionally related to","hst1 (saccharomyces cerevisiae s288c)","210222630","10.4108"
"rtg1 (saccharomyces cerevisiae s288c)","is functionally related to","sulfanilamide","210172341","8.4995"
"rtg1 (saccharomyces cerevisiae s288c)","is functionally related to","sulfanilamide","210151417","13.6925"
"rtg1 (saccharomyces cerevisiae s288c)","is functionally related to","sulfanilamide","210229880","13.6925"
"rtg1 (saccharomyces cerevisiae s288c)","is functionally related to","sodium selenide","210148196","9.1615"
"rtg1 (saccharomyces cerevisiae s288c)","is functionally related to","sodium selenide","210210050","9.1615"
"rtg1 (saccharomyces cerevisiae s288c)","is functionally related to","sodium selenide","210225037","9.1615"
"rtg1 (saccharomyces cerevisiae s288c)","affects","pterostilbene","210125327","8.9078"
"rtg1 (saccharomyces cerevisiae s288c)","affects","pterostilbene","210228362","8.9078"
"rtg1 (saccharomyces cerevisiae s288c)","affects","sodium selenide","210117221","11.3222"
"rtg1 (saccharomyces cerevisiae s288c)","affects","sodium selenide","210231415","11.3222"
"rtg1 (saccharomyces cerevisiae s288c)","affects","fenpropimorph","210127105","10.0654"
"rtg1 (saccharomyces cerevisiae s288c)","affects","fenpropimorph","210229772","10.0654"
"rtg1 (saccharomyces cerevisiae s288c)","affects","inp54 (saccharomyces cerevisiae s288c)","210103766","10.3318"
"rtg1 (saccharomyces cerevisiae s288c)","affects","inp54 (saccharomyces cerevisiae s288c)","210225516","10.3318"
"rtg1 (saccharomyces cerevisiae s288c)","affects","nuf2 (saccharomyces cerevisiae s288c)","210226885","10.0624"
"rtg1 (saccharomyces cerevisiae s288c)","affects","hst1 (saccharomyces cerevisiae s288c)","210187593","10.4108"
"rtg1 (saccharomyces cerevisiae s288c)","affects","sulfanilamide","210122771","8.4995"
"rtg1 (saccharomyces cerevisiae s288c)","affects","sulfanilamide","210182999","8.4995"
"rtg1 (saccharomyces cerevisiae s288c)","affects","sulfanilamide","210226574","8.4995"
"rtg1 (saccharomyces cerevisiae s288c)","affects","sulfanilamide","210121261","13.6925"
"rtg1 (saccharomyces cerevisiae s288c)","affects","sulfanilamide","210226330","13.6925"
"rtg1 (saccharomyces cerevisiae s288c)","affects","sodium selenide","210113694","9.1615"
"rtg1 (saccharomyces cerevisiae s288c)","gene product variant increases","fenpropimorph","210112387","10.0654"
"rtg1 (saccharomyces cerevisiae s288c)","gene product variant increases","ascomycin","210222043","8.3279"
"rtg1 (saccharomyces cerevisiae s288c)","gene product variant increases","inp54 (saccharomyces cerevisiae s288c)","210220493","10.3318"
"rtg1 (saccharomyces cerevisiae s288c)","gene product variant increases","nuf2 (saccharomyces cerevisiae s288c)","210199829","10.0624"
"rtg1 (saccharomyces cerevisiae s288c)","gene product variant increases","hst1 (saccharomyces cerevisiae s288c)","210228952","10.4108"
"rtg1 (saccharomyces cerevisiae s288c)","gene product variant increases","sulfanilamide","210232855","8.4995"
"rtg1 (saccharomyces cerevisiae s288c)","gene product variant increases","sodium selenide","210238524","9.1615"
"rtg1 (saccharomyces cerevisiae s288c)","gene product variant decreases","pterostilbene","210224381","8.9078"
"rtg1 (saccharomyces cerevisiae s288c)","gene product variant decreases","pterostilbene","210231867","8.9078"
"rtg1 (saccharomyces cerevisiae s288c)","gene product variant decreases","sodium selenide","210226154","11.3222"
"rtg1 (saccharomyces cerevisiae s288c)","gene product variant decreases","ascomycin","210110600","8.3279"
"rtg1 (saccharomyces cerevisiae s288c)","gene product variant decreases","nuf2 (saccharomyces cerevisiae s288c)","210102324","10.0624"
"rtg1 (saccharomyces cerevisiae s288c)","gene product variant decreases","hst1 (saccharomyces cerevisiae s288c)","210225550","10.4108"
"rtg1 (saccharomyces cerevisiae s288c)","gene product variant decreases","sulfanilamide","210135670","13.6925"
"rtg1 (saccharomyces cerevisiae s288c)","gene product variant decreases","sulfanilamide","210156742","13.6925"
"rtg1 (saccharomyces cerevisiae s288c)","gene product variant decreases","sulfanilamide","210235886","13.6925"
"rtg1 (saccharomyces cerevisiae s288c)","gene product variant decreases","sodium selenide","210134612","9.1615"
"rtg1 (saccharomyces cerevisiae s288c)","gene product variant decreases","sodium selenide","210230204","9.1615"
"ldb19 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210112944","11.5296"
"ldb19 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210177491","11.5296"
"ldb19 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210135239","11.5296"
"ldb19 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210148853","11.5296"
"ldb19 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210196412","11.5296"
"ldb19 (saccharomyces cerevisiae s288c)","gene product variant increases","resistance to chemicals","210114326","11.5296"
"ldb19 (saccharomyces cerevisiae s288c)","gene product variant increases","resistance to chemicals","210226004","11.5296"
"ldb19 (saccharomyces cerevisiae s288c)","gene product variant increases","resistance to chemicals","210232446","11.5296"
"ldb19 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210140640","11.5296"
"ccs1 (saccharomyces cerevisiae s288c)","is a","resistance to chemicals","210112103","8.9766"
"ccs1 (saccharomyces cerevisiae s288c)","is a","resistance to chemicals","210226656","8.9766"
"ccs1 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210118393","8.9766"
"ccs1 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210148787","8.9766"
"ccs1 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210191506","8.9766"
"ccs1 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210232565","8.9766"
"ccs1 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210230293","8.9766"
"ccs1 (saccharomyces cerevisiae s288c)","gene product variant does not result in abnormal","resistance to chemicals","210222175","8.9766"
"inp54 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210173389","10.3994"
"inp54 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210225402","10.3994"
"inp54 (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210163206","10.3994"
"inp54 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210109785","10.3994"
"inp54 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210133350","10.3994"
"inp54 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210104633","10.3994"
"inp54 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210227270","10.3994"
"inp54 (saccharomyces cerevisiae s288c)","gene product variant does not result in abnormal","resistance to chemicals","210221022","10.3994"
"icl2 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210145918","10.467"
"icl2 (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210187477","10.467"
"icl2 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210150911","10.467"
"icl2 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210152144","10.467"
"icl2 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210187029","10.467"
"icl2 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210161052","10.467"
"icl2 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210192590","10.467"
"icl2 (saccharomyces cerevisiae s288c)","gene product variant does not result in abnormal","resistance to chemicals","210214730","10.467"
"mse1 (saccharomyces cerevisiae s288c)","is adjacent to","1-butanol","210172260","10.1156"
"mse1 (saccharomyces cerevisiae s288c)","is adjacent to","1-butanol","210223452","10.1156"
"mse1 (saccharomyces cerevisiae s288c)","is adjacent to","benzethonium chloride","210135030","8.9631"
"mse1 (saccharomyces cerevisiae s288c)","is adjacent to","benzethonium chloride","210152152","8.9631"
"mse1 (saccharomyces cerevisiae s288c)","is adjacent to","benzethonium chloride","210158038","8.9631"
"mse1 (saccharomyces cerevisiae s288c)","is adjacent to","benzethonium chloride","210204140","8.9631"
"mse1 (saccharomyces cerevisiae s288c)","is adjacent to","sil1 (saccharomyces cerevisiae s288c)","210154725","8.7961"
"mse1 (saccharomyces cerevisiae s288c)","is adjacent to","smc5 (saccharomyces cerevisiae s288c)","210109231","9.2795"
