"Subject","Predicate","Object","Provenance","Score"
"pro2 (saccharomyces cerevisiae s288c)","affects","4-chlorophenol, nickel (+2) salt","210212330","9.8137"
"pro2 (saccharomyces cerevisiae s288c)","affects","4-chlorophenol, nickel (+2) salt","210218263","9.8137"
"pro2 (saccharomyces cerevisiae s288c)","affects","chitosan","210126739","9.6668"
"pro2 (saccharomyces cerevisiae s288c)","affects","chitosan","210148474","9.6668"
"pro2 (saccharomyces cerevisiae s288c)","affects","chitosan","210175548","9.6668"
"pro2 (saccharomyces cerevisiae s288c)","affects","chitosan","210188689","9.6668"
"pro2 (saccharomyces cerevisiae s288c)","gene product variant increases","parachlorophenol","210219253","9.3429"
"pro2 (saccharomyces cerevisiae s288c)","gene product variant increases","ldb19 (saccharomyces cerevisiae s288c)","210163273","9.0178"
"pro2 (saccharomyces cerevisiae s288c)","gene product variant increases","ldb19 (saccharomyces cerevisiae s288c)","210199003","9.0178"
"pro2 (saccharomyces cerevisiae s288c)","gene product variant increases","pmt3 (saccharomyces cerevisiae s288c)","210177815","10.3567"
"pro2 (saccharomyces cerevisiae s288c)","gene product variant increases","disodium 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate","210132076","10.2457"
"pro2 (saccharomyces cerevisiae s288c)","gene product variant decreases","echinacea preparation","210127287","10.4897"
"pro2 (saccharomyces cerevisiae s288c)","gene product variant decreases","parachlorophenol","210110599","9.3429"
"pro2 (saccharomyces cerevisiae s288c)","gene product variant decreases","frt1 (saccharomyces cerevisiae s288c)","210114108","9.6614"
"pro2 (saccharomyces cerevisiae s288c)","gene product variant decreases","frt1 (saccharomyces cerevisiae s288c)","210120997","9.6614"
"pro2 (saccharomyces cerevisiae s288c)","gene product variant decreases","frt1 (saccharomyces cerevisiae s288c)","210158484","9.6614"
"pro2 (saccharomyces cerevisiae s288c)","gene product variant decreases","ldb19 (saccharomyces cerevisiae s288c)","210104960","9.0178"
"pro2 (saccharomyces cerevisiae s288c)","gene product variant decreases","pmt3 (saccharomyces cerevisiae s288c)","210124715","10.3567"
"pro2 (saccharomyces cerevisiae s288c)","gene product variant decreases","pmt3 (saccharomyces cerevisiae s288c)","210198016","10.3567"
"pro2 (saccharomyces cerevisiae s288c)","gene product variant decreases","disodium 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate","210207787","10.2457"
"pro2 (saccharomyces cerevisiae s288c)","gene product variant decreases","disodium 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate","210231337","10.2457"
"pro2 (saccharomyces cerevisiae s288c)","gene product variant decreases","4-chlorophenol, nickel (+2) salt","210196017","9.8137"
"pro2 (saccharomyces cerevisiae s288c)","gene product variant decreases","chitosan","210126578","9.6668"
"aim45 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210181765","9.2157"
"aim45 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210182825","9.2157"
"aim45 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210195047","9.2157"
"aim45 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210199720","9.2157"
"aim45 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210237701","9.2157"
"aim45 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210107973","9.2157"
"aim45 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210178548","9.2157"
"aim45 (saccharomyces cerevisiae s288c)","gene product variant increases","resistance to chemicals","210120257","9.2157"
"aim45 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210224486","9.2157"
"cyc2 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210136419","9.3429"
"cyc2 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210217366","9.3429"
"cyc2 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210226582","9.3429"
"cyc2 (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210145610","9.3429"
"cyc2 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210181462","9.3429"
"cyc2 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210229155","9.3429"
"cyc2 (saccharomyces cerevisiae s288c)","gene product variant increases","resistance to chemicals","210105419","9.3429"
"cyc2 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210117643","9.3429"
"cyc2 (saccharomyces cerevisiae s288c)","gene product variant does not result in abnormal","resistance to chemicals","210146796","9.3429"
"sulfanilamide","is a","resistance to chemicals","210120322","10.3098"
"sulfanilamide","is adjacent to","resistance to chemicals","210132750","10.3098"
"sulfanilamide","is adjacent to","resistance to chemicals","210136931","10.3098"
"sulfanilamide","is adjacent to","resistance to chemicals","210230620","10.3098"
"sulfanilamide","is adjacent to","resistance to chemicals","210230742","10.3098"
"sulfanilamide","affects","resistance to chemicals","210141522","10.3098"
"sulfanilamide","affects","resistance to chemicals","210204425","10.3098"
"sulfanilamide","affects","resistance to chemicals","210222495","10.3098"
"sulfanilamide","gene product variant decreases","resistance to chemicals","210158488","10.3098"
"sodium chloride","is adjacent to","resistance to chemicals","210106438","9.534"
"sodium chloride","is adjacent to","resistance to chemicals","210124614","10.3502"
"sodium chloride","is adjacent to","resistance to chemicals","210126502","9.3144"
"sodium chloride","is adjacent to","resistance to chemicals","210145767","10.3502"
"sodium chloride","is adjacent to","resistance to chemicals","210154867","9.3144"
"sodium chloride","is adjacent to","resistance to chemicals","210172502","9.3144"
"sodium chloride","is adjacent to","resistance to chemicals","210194433","10.3502"
"sodium chloride","is adjacent to","resistance to chemicals","210197771","10.3502"
"sodium chloride","is adjacent to","resistance to chemicals","210203105","10.3502"
"sodium chloride","is adjacent to","resistance to chemicals","210204286","9.534"
"sodium chloride","is adjacent to","resistance to chemicals","210212428","10.3502"
"sodium chloride","is functionally related to","resistance to chemicals","210118320","9.534"
"sodium chloride","is functionally related to","resistance to chemicals","210157288","10.3502"
"sodium chloride","is functionally related to","resistance to chemicals","210196279","10.3502"
"sodium chloride","is functionally related to","resistance to chemicals","210196301","9.3144"
"sodium chloride","is functionally related to","resistance to chemicals","210207270","9.534"
"sodium chloride","is functionally related to","resistance to chemicals","210209069","9.3144"
"sodium chloride","is functionally related to","resistance to chemicals","210215970","9.3144"
"sodium chloride","is functionally related to","resistance to chemicals","210217032","9.534"
"sodium chloride","is functionally related to","resistance to chemicals","210227433","9.534"
"sodium chloride","is functionally related to","resistance to chemicals","210231026","9.3144"
"sodium chloride","affects","resistance to chemicals","210212364","9.3144"
"sodium chloride","affects","resistance to chemicals","210212364","9.534"
"sodium chloride","affects","resistance to chemicals","210221530","9.534"
"sodium chloride","gene product variant increases","resistance to chemicals","210209156","9.534"
"sodium chloride","gene product variant increases","resistance to chemicals","210237839","10.3502"
"sodium chloride","gene product variant decreases","resistance to chemicals","210226880","9.3144"
"miconazole","is adjacent to","resistance to chemicals","210149511","8.922"
"miconazole","is adjacent to","resistance to chemicals","210157288","8.922"
"miconazole","is functionally related to","resistance to chemicals","210109654","8.922"
"miconazole","is functionally related to","resistance to chemicals","210183173","8.922"
"miconazole","is functionally related to","resistance to chemicals","210239956","8.922"
"miconazole","affects","resistance to chemicals","210141385","8.922"
"miconazole","affects","resistance to chemicals","210165714","8.922"
"miconazole","gene product variant increases","resistance to chemicals","210108188","8.922"
"miconazole","gene product variant decreases","resistance to chemicals","210120161","8.922"
"neomycin","is adjacent to","resistance to chemicals","210165377","8.6759"
"neomycin","is adjacent to","resistance to chemicals","210224638","8.6759"
"neomycin","is functionally related to","resistance to chemicals","210106597","8.6759"
"neomycin","is functionally related to","resistance to chemicals","210172667","8.6759"
"neomycin","is functionally related to","resistance to chemicals","210201281","8.6759"
"neomycin","is functionally related to","resistance to chemicals","210240720","8.6759"
"neomycin","affects","resistance to chemicals","210120289","8.6759"
"neomycin","affects","resistance to chemicals","210163007","8.6759"
"neomycin","affects","resistance to chemicals","210201432","8.6759"
"methyl methanesulfonate","is adjacent to","resistance to chemicals","171028827","8.7814"
"methyl methanesulfonate","is adjacent to","resistance to chemicals","210152167","12.8901"
"methyl methanesulfonate","is adjacent to","resistance to chemicals","210175628","12.8901"
"methyl methanesulfonate","is functionally related to","resistance to chemicals","210107068","12.8901"
"methyl methanesulfonate","is functionally related to","resistance to chemicals","210201247","12.8901"
"methyl methanesulfonate","is functionally related to","resistance to chemicals","210208833","8.7814"
"methyl methanesulfonate","is functionally related to","resistance to chemicals","210219689","8.7814"
"methyl methanesulfonate","is functionally related to","resistance to chemicals","210229153","8.7814"
"methyl methanesulfonate","is functionally related to","resistance to chemicals","210238286","8.7814"
"methyl methanesulfonate","is functionally related to","resistance to chemicals","210239197","12.8901"
"methyl methanesulfonate","affects","resistance to chemicals","171030426","12.8901"
"methyl methanesulfonate","affects","resistance to chemicals","210124280","12.8901"
"methyl methanesulfonate","affects","resistance to chemicals","210154099","8.7814"
"methyl methanesulfonate","affects","resistance to chemicals","210162442","8.7814"
"methyl methanesulfonate","affects","resistance to chemicals","210213100","12.8901"
"methyl methanesulfonate","gene product variant decreases","resistance to chemicals","170994787","12.8901"
"methyl methanesulfonate","gene product variant decreases","resistance to chemicals","210146511","8.7814"
"methyl methanesulfonate","gene product variant decreases","resistance to chemicals","210189093","8.7814"
"cycloheximide","is adjacent to","resistance to chemicals","210125967","12.4967"
"cycloheximide","is functionally related to","resistance to chemicals","210120157","12.4967"
"cycloheximide","is functionally related to","resistance to chemicals","210217822","12.4967"
"cycloheximide","is functionally related to","resistance to chemicals","210218705","12.4967"
"cycloheximide","is functionally related to","resistance to chemicals","210235063","12.4967"
"cycloheximide","affects","resistance to chemicals","210173447","12.4967"
"cycloheximide","affects","resistance to chemicals","210209069","12.4967"
"cycloheximide","affects","resistance to chemicals","210228750","12.4967"
"cycloheximide","gene product variant decreases","resistance to chemicals","210201278","12.4967"
"furaldehyde","is adjacent to","resistance to chemicals","210146822","8.7977"
"furaldehyde","is adjacent to","resistance to chemicals","210159168","8.7977"
"furaldehyde","affects","resistance to chemicals","210134842","8.7977"
"furaldehyde","affects","resistance to chemicals","210160303","8.7977"
"furaldehyde","affects","resistance to chemicals","210179325","8.7977"
"furaldehyde","gene product variant increases","resistance to chemicals","210113376","8.7977"
"furaldehyde","gene product variant decreases","resistance to chemicals","210103035","8.7977"
"furaldehyde","gene product variant decreases","resistance to chemicals","210114555","8.7977"
"furaldehyde","gene product variant decreases","resistance to chemicals","210229844","8.7977"
"hydrogen peroxide","is adjacent to","resistance to chemicals","210158900","8.1568"
"hydrogen peroxide","is functionally related to","resistance to chemicals","210119596","8.1568"
"hydrogen peroxide","is functionally related to","resistance to chemicals","210174231","8.1568"
"hydrogen peroxide","is functionally related to","resistance to chemicals","210206426","8.1568"
"hydrogen peroxide","affects","resistance to chemicals","210174782","8.1568"
"hydrogen peroxide","affects","resistance to chemicals","210191781","8.1568"
"hydrogen peroxide","gene product variant increases","resistance to chemicals","210219446","8.1568"
"hydrogen peroxide","gene product variant decreases","resistance to chemicals","210128986","8.1568"
"hydrogen peroxide","gene product variant does not result in abnormal","resistance to chemicals","210135226","8.1568"
"bisbenzimidazole","is adjacent to","resistance to chemicals","210122117","9.3383"
"bisbenzimidazole","is adjacent to","resistance to chemicals","210175885","9.3383"
"bisbenzimidazole","is functionally related to","resistance to chemicals","210170023","9.3383"
"bisbenzimidazole","is functionally related to","resistance to chemicals","210208660","9.3383"
"bisbenzimidazole","is functionally related to","resistance to chemicals","210208900","9.3383"
"bisbenzimidazole","affects","resistance to chemicals","210146663","9.3383"
"bisbenzimidazole","affects","resistance to chemicals","210176122","9.3383"
"bisbenzimidazole","affects","resistance to chemicals","210203727","9.3383"
"bisbenzimidazole","gene product variant decreases","resistance to chemicals","210217600","9.3383"
"homoserine","is adjacent to","resistance to chemicals","210103035","8.6431"
"homoserine","is adjacent to","resistance to chemicals","210152025","8.6431"
"homoserine","is adjacent to","resistance to chemicals","210187478","8.6431"
"homoserine","is adjacent to","resistance to chemicals","210199317","8.6431"
"homoserine","is adjacent to","resistance to chemicals","210205613","8.6431"
"homoserine","affects","resistance to chemicals","210133297","8.6431"
"homoserine","affects","resistance to chemicals","210139849","8.6431"
"homoserine","gene product variant increases","resistance to chemicals","210163713","8.6431"
"homoserine","gene product variant decreases","resistance to chemicals","210147246","8.6431"
"glyoxal","is adjacent to","resistance to chemicals","210152158","8.8915"
"glyoxal","is functionally related to","resistance to chemicals","210164523","8.8915"
"glyoxal","is functionally related to","resistance to chemicals","210187815","8.8915"
"glyoxal","is functionally related to","resistance to chemicals","210198964","8.8915"
"glyoxal","affects","resistance to chemicals","210103193","8.8915"
"glyoxal","affects","resistance to chemicals","210108290","8.8915"
"glyoxal","affects","resistance to chemicals","210229879","8.8915"
"glyoxal","gene product variant increases","resistance to chemicals","210182727","8.8915"
"glyoxal","gene product variant decreases","resistance to chemicals","210213614","8.8915"
"hygromycin b","is adjacent to","resistance to chemicals","210148918","10.6613"
"hygromycin b","is functionally related to","resistance to chemicals","210153858","9.3177"
"hygromycin b","is functionally related to","resistance to chemicals","210158417","10.6613"
"hygromycin b","is functionally related to","resistance to chemicals","210173923","10.6613"
"hygromycin b","is functionally related to","resistance to chemicals","210207790","9.3177"
"hygromycin b","is functionally related to","resistance to chemicals","210208660","10.6613"
"hygromycin b","is functionally related to","resistance to chemicals","210208697","10.6613"
"hygromycin b","is functionally related to","resistance to chemicals","210209358","9.3177"
"hygromycin b","affects","resistance to chemicals","210131284","10.6613"
"hygromycin b","affects","resistance to chemicals","210138342","9.3177"
"hygromycin b","affects","resistance to chemicals","210155318","9.3177"
"hygromycin b","affects","resistance to chemicals","210177014","10.6613"
"hygromycin b","affects","resistance to chemicals","210187618","10.6613"
"hygromycin b","affects","resistance to chemicals","210213882","9.3177"
"hygromycin b","affects","resistance to chemicals","210223305","10.6613"
"hygromycin b","gene product variant increases","resistance to chemicals","210118088","9.3177"
"hygromycin b","gene product variant increases","resistance to chemicals","210146791","9.3177"
"hygromycin b","gene product variant decreases","resistance to chemicals","210218095","9.3177"
"hypochlorous acid","is adjacent to","resistance to chemicals","210221926","8.6905"
"hypochlorous acid","is adjacent to","resistance to chemicals","210229721","8.6905"
"hypochlorous acid","is adjacent to","resistance to chemicals","210235858","8.6905"
"hypochlorous acid","is functionally related to","resistance to chemicals","210176858","8.6905"
"hypochlorous acid","is functionally related to","resistance to chemicals","210227368","8.6905"
"hypochlorous acid","is functionally related to","resistance to chemicals","210235196","8.6905"
"hypochlorous acid","gene product variant increases","resistance to chemicals","210174242","8.6905"
"hypochlorous acid","gene product variant decreases","resistance to chemicals","210141527","8.6905"
"hypochlorous acid","gene product variant decreases","resistance to chemicals","210200317","8.6905"
"dequalinium","is adjacent to","resistance to chemicals","210102916","9.1971"
"dequalinium","is adjacent to","resistance to chemicals","210124175","9.2489"
"dequalinium","is adjacent to","resistance to chemicals","210134291","9.2489"
"dequalinium","is adjacent to","resistance to chemicals","210147124","9.2489"
"dequalinium","is adjacent to","resistance to chemicals","210153093","9.1971"
"dequalinium","is adjacent to","resistance to chemicals","210164068","9.1229"
"dequalinium","is adjacent to","resistance to chemicals","210174231","9.1229"
"dequalinium","is adjacent to","resistance to chemicals","210174901","9.1229"
"dequalinium","is adjacent to","resistance to chemicals","210188116","9.2489"
"dequalinium","is adjacent to","resistance to chemicals","210193922","9.2489"
"dequalinium","is adjacent to","resistance to chemicals","210209929","9.2489"
"dequalinium","is adjacent to","resistance to chemicals","210226664","9.1229"
"dequalinium","is functionally related to","resistance to chemicals","210169992","9.1971"
"dequalinium","is functionally related to","resistance to chemicals","210200361","9.2489"
"dequalinium","affects","resistance to chemicals","210105424","9.2489"
"dequalinium","affects","resistance to chemicals","210132065","9.1971"
"dequalinium","affects","resistance to chemicals","210134194","9.1971"
"dequalinium","affects","resistance to chemicals","210174433","9.1229"
"dequalinium","affects","resistance to chemicals","210200035","9.1229"
"dequalinium","affects","resistance to chemicals","210232915","9.1971"
"dequalinium","gene product variant increases","resistance to chemicals","170995482","9.1229"
"dequalinium","gene product variant increases","resistance to chemicals","210113723","9.1971"
"dequalinium","gene product variant increases","resistance to chemicals","210174231","9.2489"
"dequalinium","gene product variant decreases","resistance to chemicals","210140271","9.1971"
"dequalinium","gene product variant decreases","resistance to chemicals","210140895","9.1971"
"dequalinium","gene product variant decreases","resistance to chemicals","210192603","9.1229"
"dequalinium","gene product variant decreases","resistance to chemicals","210232912","9.1229"
"deferasirox","is adjacent to","resistance to chemicals","210108549","9.4061"
"deferasirox","is adjacent to","resistance to chemicals","210116443","9.4061"
"deferasirox","is adjacent to","resistance to chemicals","210134419","9.4061"
"deferasirox","is functionally related to","resistance to chemicals","210108161","9.4061"
"deferasirox","is functionally related to","resistance to chemicals","210142229","9.4061"
"deferasirox","affects","resistance to chemicals","210188216","9.4061"
"deferasirox","affects","resistance to chemicals","210192611","9.4061"
"deferasirox","gene product variant increases","resistance to chemicals","210211368","9.4061"
"deferasirox","gene product variant decreases","resistance to chemicals","210210862","9.4061"
"o-carbamimidamido-l-homoserine","is a","resistance to chemicals","210140033","9.7325"
"o-carbamimidamido-l-homoserine","is adjacent to","resistance to chemicals","210119388","9.8716"
"o-carbamimidamido-l-homoserine","is adjacent to","resistance to chemicals","210149235","9.8716"
"o-carbamimidamido-l-homoserine","is adjacent to","resistance to chemicals","210191356","9.7325"
"o-carbamimidamido-l-homoserine","is adjacent to","resistance to chemicals","210193271","9.7325"
"o-carbamimidamido-l-homoserine","is adjacent to","resistance to chemicals","210196300","9.8716"
"o-carbamimidamido-l-homoserine","is functionally related to","resistance to chemicals","210179984","9.8716"
"o-carbamimidamido-l-homoserine","is functionally related to","resistance to chemicals","210233892","9.8716"
"o-carbamimidamido-l-homoserine","is functionally related to","resistance to chemicals","210239826","9.8716"
"o-carbamimidamido-l-homoserine","affects","resistance to chemicals","210161094","9.7325"
"o-carbamimidamido-l-homoserine","affects","resistance to chemicals","210188441","9.7325"
"o-carbamimidamido-l-homoserine","affects","resistance to chemicals","210192590","9.7325"
"o-carbamimidamido-l-homoserine","affects","resistance to chemicals","210207649","9.7325"
"o-carbamimidamido-l-homoserine","affects","resistance to chemicals","210209072","9.8716"
"o-carbamimidamido-l-homoserine","gene product variant decreases","resistance to chemicals","210116416","9.7325"
"o-carbamimidamido-l-homoserine","gene product variant decreases","resistance to chemicals","210130391","9.7325"
"o-carbamimidamido-l-homoserine","gene product variant decreases","resistance to chemicals","210154659","9.8716"
"o-carbamimidamido-l-homoserine","gene product variant decreases","resistance to chemicals","210207006","9.8716"
"o-carbamimidamido-l-homoserine","gene product variant decreases","resistance to chemicals","210221638","9.7325"
"o-carbamimidamido-l-homoserine","gene product variant decreases","resistance to chemicals","210232823","9.8716"
"sorbitol (chembl1682)","is a","resistance to chemicals","210228843","11.054"
"sorbitol (chembl1682)","is adjacent to","resistance to chemicals","210171233","11.054"
"sorbitol (chembl1682)","is functionally related to","resistance to chemicals","210133212","11.054"
"sorbitol (chembl1682)","is functionally related to","resistance to chemicals","210164151","11.054"
"sorbitol (chembl1682)","is functionally related to","resistance to chemicals","210227433","11.054"
"sorbitol (chembl1682)","affects","resistance to chemicals","210105315","11.054"
"sorbitol (chembl1682)","affects","resistance to chemicals","210121406","11.054"
"sorbitol (chembl1682)","affects","resistance to chemicals","210122629","11.054"
"sorbitol (chembl1682)","affects","resistance to chemicals","210151762","11.054"
"(1ar,2z,4e,14r,15as)-8-chloro-9,11-dihydroxy-14-methyl-1a,14,15,15a-tetrahydro-6h-oxireno[e][2]benzoxacyclotetradecine-6,12(7h)-dione","is adjacent to","resistance to chemicals","210136413","11.3222"
"(1ar,2z,4e,14r,15as)-8-chloro-9,11-dihydroxy-14-methyl-1a,14,15,15a-tetrahydro-6h-oxireno[e][2]benzoxacyclotetradecine-6,12(7h)-dione","is adjacent to","resistance to chemicals","210198819","12.1281"
"(1ar,2z,4e,14r,15as)-8-chloro-9,11-dihydroxy-14-methyl-1a,14,15,15a-tetrahydro-6h-oxireno[e][2]benzoxacyclotetradecine-6,12(7h)-dione","is functionally related to","resistance to chemicals","210119744","12.1281"
"(1ar,2z,4e,14r,15as)-8-chloro-9,11-dihydroxy-14-methyl-1a,14,15,15a-tetrahydro-6h-oxireno[e][2]benzoxacyclotetradecine-6,12(7h)-dione","is functionally related to","resistance to chemicals","210176479","11.3222"
"(1ar,2z,4e,14r,15as)-8-chloro-9,11-dihydroxy-14-methyl-1a,14,15,15a-tetrahydro-6h-oxireno[e][2]benzoxacyclotetradecine-6,12(7h)-dione","is functionally related to","resistance to chemicals","210177860","12.1281"
"(1ar,2z,4e,14r,15as)-8-chloro-9,11-dihydroxy-14-methyl-1a,14,15,15a-tetrahydro-6h-oxireno[e][2]benzoxacyclotetradecine-6,12(7h)-dione","is functionally related to","resistance to chemicals","210185604","12.1281"
"(1ar,2z,4e,14r,15as)-8-chloro-9,11-dihydroxy-14-methyl-1a,14,15,15a-tetrahydro-6h-oxireno[e][2]benzoxacyclotetradecine-6,12(7h)-dione","is functionally related to","resistance to chemicals","210187477","12.1281"
"(1ar,2z,4e,14r,15as)-8-chloro-9,11-dihydroxy-14-methyl-1a,14,15,15a-tetrahydro-6h-oxireno[e][2]benzoxacyclotetradecine-6,12(7h)-dione","is functionally related to","resistance to chemicals","210223556","12.1281"
"(1ar,2z,4e,14r,15as)-8-chloro-9,11-dihydroxy-14-methyl-1a,14,15,15a-tetrahydro-6h-oxireno[e][2]benzoxacyclotetradecine-6,12(7h)-dione","affects","resistance to chemicals","170995476","11.3222"
"(1ar,2z,4e,14r,15as)-8-chloro-9,11-dihydroxy-14-methyl-1a,14,15,15a-tetrahydro-6h-oxireno[e][2]benzoxacyclotetradecine-6,12(7h)-dione","affects","resistance to chemicals","210140045","11.3222"
"(1ar,2z,4e,14r,15as)-8-chloro-9,11-dihydroxy-14-methyl-1a,14,15,15a-tetrahydro-6h-oxireno[e][2]benzoxacyclotetradecine-6,12(7h)-dione","affects","resistance to chemicals","210147503","11.3222"
"(1ar,2z,4e,14r,15as)-8-chloro-9,11-dihydroxy-14-methyl-1a,14,15,15a-tetrahydro-6h-oxireno[e][2]benzoxacyclotetradecine-6,12(7h)-dione","affects","resistance to chemicals","210154478","11.3222"
"(1ar,2z,4e,14r,15as)-8-chloro-9,11-dihydroxy-14-methyl-1a,14,15,15a-tetrahydro-6h-oxireno[e][2]benzoxacyclotetradecine-6,12(7h)-dione","affects","resistance to chemicals","210166428","11.3222"
"(1ar,2z,4e,14r,15as)-8-chloro-9,11-dihydroxy-14-methyl-1a,14,15,15a-tetrahydro-6h-oxireno[e][2]benzoxacyclotetradecine-6,12(7h)-dione","affects","resistance to chemicals","210185942","12.1281"
"(1ar,2z,4e,14r,15as)-8-chloro-9,11-dihydroxy-14-methyl-1a,14,15,15a-tetrahydro-6h-oxireno[e][2]benzoxacyclotetradecine-6,12(7h)-dione","affects","resistance to chemicals","210212134","11.3222"
"(1ar,2z,4e,14r,15as)-8-chloro-9,11-dihydroxy-14-methyl-1a,14,15,15a-tetrahydro-6h-oxireno[e][2]benzoxacyclotetradecine-6,12(7h)-dione","affects","resistance to chemicals","210213550","12.1281"
"(1ar,2z,4e,14r,15as)-8-chloro-9,11-dihydroxy-14-methyl-1a,14,15,15a-tetrahydro-6h-oxireno[e][2]benzoxacyclotetradecine-6,12(7h)-dione","affects","resistance to chemicals","210214189","11.3222"
"(1ar,2z,4e,14r,15as)-8-chloro-9,11-dihydroxy-14-methyl-1a,14,15,15a-tetrahydro-6h-oxireno[e][2]benzoxacyclotetradecine-6,12(7h)-dione","gene product variant decreases","resistance to chemicals","210200783","12.1281"
"(2r,3r)-1,4-disulfanylbutane-2,3-diol","is adjacent to","resistance to chemicals","210144674","11.1239"
"(2r,3r)-1,4-disulfanylbutane-2,3-diol","is adjacent to","resistance to chemicals","210156773","10.4783"
"(2r,3r)-1,4-disulfanylbutane-2,3-diol","is adjacent to","resistance to chemicals","210175916","11.3331"
"(2r,3r)-1,4-disulfanylbutane-2,3-diol","is adjacent to","resistance to chemicals","210194814","11.1239"
"(2r,3r)-1,4-disulfanylbutane-2,3-diol","is adjacent to","resistance to chemicals","210198497","11.3331"
"(2r,3r)-1,4-disulfanylbutane-2,3-diol","is adjacent to","resistance to chemicals","210238865","11.3331"
"(2r,3r)-1,4-disulfanylbutane-2,3-diol","is functionally related to","resistance to chemicals","171005710","11.1239"
"(2r,3r)-1,4-disulfanylbutane-2,3-diol","is functionally related to","resistance to chemicals","210124464","10.4783"
"(2r,3r)-1,4-disulfanylbutane-2,3-diol","is functionally related to","resistance to chemicals","210138891","11.3331"
"(2r,3r)-1,4-disulfanylbutane-2,3-diol","is functionally related to","resistance to chemicals","210159170","11.1239"
"(2r,3r)-1,4-disulfanylbutane-2,3-diol","is functionally related to","resistance to chemicals","210171952","11.1239"
"(2r,3r)-1,4-disulfanylbutane-2,3-diol","is functionally related to","resistance to chemicals","210179659","10.4783"
"(2r,3r)-1,4-disulfanylbutane-2,3-diol","is functionally related to","resistance to chemicals","210202150","10.4783"
"(2r,3r)-1,4-disulfanylbutane-2,3-diol","is functionally related to","resistance to chemicals","210210509","11.3331"
"(2r,3r)-1,4-disulfanylbutane-2,3-diol","is functionally related to","resistance to chemicals","210220316","11.3331"
"(2r,3r)-1,4-disulfanylbutane-2,3-diol","is functionally related to","resistance to chemicals","210221111","10.4783"
"(2r,3r)-1,4-disulfanylbutane-2,3-diol","affects","resistance to chemicals","210110575","10.4783"
"(2r,3r)-1,4-disulfanylbutane-2,3-diol","affects","resistance to chemicals","210123721","10.4783"
"(2r,3r)-1,4-disulfanylbutane-2,3-diol","affects","resistance to chemicals","210180672","10.4783"
"(2r,3r)-1,4-disulfanylbutane-2,3-diol","affects","resistance to chemicals","210182402","11.3331"
"(2r,3r)-1,4-disulfanylbutane-2,3-diol","affects","resistance to chemicals","210207746","10.4783"
"(2r,3r)-1,4-disulfanylbutane-2,3-diol","affects","resistance to chemicals","210219553","11.3331"
"(2r,3r)-1,4-disulfanylbutane-2,3-diol","gene product variant increases","resistance to chemicals","210156898","11.3331"
"(2r,3r)-1,4-disulfanylbutane-2,3-diol","gene product variant increases","resistance to chemicals","210181825","11.1239"
"(2r,3r)-1,4-disulfanylbutane-2,3-diol","gene product variant increases","resistance to chemicals","210198964","11.1239"
"(2r,3r)-1,4-disulfanylbutane-2,3-diol","gene product variant increases","resistance to chemicals","210227222","11.1239"
"(2r,3r)-1,4-disulfanylbutane-2,3-diol","gene product variant does not result in abnormal","resistance to chemicals","210147364","11.1239"
"4-hydroxynon-2-enal","is a","resistance to chemicals","210155844","9.5641"
"4-hydroxynon-2-enal","is a","resistance to chemicals","210220101","9.5641"
"4-hydroxynon-2-enal","is functionally related to","resistance to chemicals","171031059","9.5641"
"4-hydroxynon-2-enal","is functionally related to","resistance to chemicals","210191228","9.5641"
"4-hydroxynon-2-enal","is functionally related to","resistance to chemicals","210221626","9.5641"
"4-hydroxynon-2-enal","is functionally related to","resistance to chemicals","210222012","9.5641"
"4-hydroxynon-2-enal","affects","resistance to chemicals","210197955","9.5641"
"4-hydroxynon-2-enal","gene product variant decreases","resistance to chemicals","210150145","9.5641"
"4-hydroxynon-2-enal","gene product variant decreases","resistance to chemicals","210189090","9.5641"
"4-hydroxynon-2-enal","gene product variant does not result in abnormal","resistance to chemicals","210149624","9.5641"
"n-hydroxy-1h-purin-6-amine","is adjacent to","resistance to chemicals","210208608","10.1364"
"n-hydroxy-1h-purin-6-amine","is functionally related to","resistance to chemicals","210221012","10.1364"
"n-hydroxy-1h-purin-6-amine","affects","resistance to chemicals","210111772","10.1364"
"n-hydroxy-1h-purin-6-amine","affects","resistance to chemicals","210175875","10.1364"
